ty,gk,qk,n_opt,mouth_pred
RACExRELIG,RACExRELIG :: Asian | Agnostic,ADMISSIONa_W43,3,"0.211352,0.312358,0.476290"
RACExRELIG,RACExRELIG :: White | Agnostic,ECON4_h_W54,4,"0.295175,0.239040,0.244709,0.221076"
RACExRELIG,RACExRELIG :: White | Atheist,ECON4_h_W54,4,"0.272398,0.257901,0.255894,0.213807"
RACExRELIG,RACExRELIG :: White | Jewish,ECON4_h_W54,4,"0.285148,0.257610,0.242002,0.215241"
RACExRELIG,RACExRELIG :: White | Mormon,ECON4_h_W54,4,"0.300956,0.247559,0.238076,0.213409"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECON4_h_W54,4,"0.276612,0.251858,0.242210,0.229320"
RACExRELIG,RACExRELIG :: White | Orthodox,ECON4_h_W54,4,"0.295097,0.250445,0.233441,0.221017"
RACExRELIG,RACExRELIG :: White | Other,ECON4_h_W54,4,"0.288701,0.250828,0.235631,0.224841"
RACExRELIG,RACExRELIG :: White | Protestant,ECON4_h_W54,4,"0.295808,0.245234,0.228583,0.230376"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECON4_h_W54,4,"0.302924,0.239633,0.223362,0.234081"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECON4_i_W54,4,"0.270013,0.245850,0.263758,0.220378"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON4_i_W54,4,"0.260188,0.242522,0.262229,0.235061"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ECON4_i_W54,4,"0.246125,0.255930,0.270316,0.227629"
RACExRELIG,RACExRELIG :: Black | Protestant,ECON4_i_W54,4,"0.267793,0.249610,0.253541,0.229055"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECON4_i_W54,4,"0.269886,0.245734,0.253534,0.230846"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECON4_i_W54,4,"0.239889,0.247504,0.278276,0.234332"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ECON4_i_W54,4,"0.261731,0.243960,0.259694,0.234614"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ECON4_i_W54,4,"0.264785,0.239213,0.258651,0.237351"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ECON4_i_W54,4,"0.250799,0.244990,0.264897,0.239314"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ECON4_i_W54,4,"0.271027,0.242947,0.248708,0.237319"
RACExRELIG,RACExRELIG :: Refused | Protestant,ECON4_i_W54,4,"0.264929,0.245019,0.243112,0.246941"
RACExRELIG,RACExRELIG :: White | Agnostic,ECON4_i_W54,4,"0.274515,0.234805,0.255876,0.234805"
RACExRELIG,RACExRELIG :: White | Atheist,ECON4_i_W54,4,"0.250056,0.253994,0.268271,0.227679"
RACExRELIG,RACExRELIG :: White | Jewish,ECON4_i_W54,4,"0.261757,0.251729,0.253703,0.232811"
RACExRELIG,RACExRELIG :: White | Mormon,ECON4_i_W54,4,"0.276612,0.242210,0.251858,0.229320"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECON4_i_W54,4,"0.255385,0.243690,0.253397,0.247528"
RACExRELIG,RACExRELIG :: White | Orthodox,ECON4_i_W54,4,"0.274133,0.245731,0.243819,0.236317"
RACExRELIG,RACExRELIG :: White | Other,ECON4_i_W54,4,"0.268992,0.244920,0.246841,0.239247"
RACExRELIG,RACExRELIG :: White | Protestant,ECON4_i_W54,4,"0.276221,0.238118,0.239985,0.245676"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECON4_i_W54,4,"0.280345,0.234237,0.236074,0.249344"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECON5_d_W54,5,"0.122469,0.147726,0.225255,0.327745,0.176805"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON5_d_W54,5,"0.103314,0.128576,0.208699,0.344087,0.215324"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ECON5_d_W54,5,"0.102293,0.135516,0.214868,0.340687,0.206637"
RACExRELIG,RACExRELIG :: Black | Protestant,ECON5_d_W54,5,"0.113686,0.142594,0.229652,0.342066,0.172002"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECON5_d_W54,5,"0.104721,0.132380,0.228732,0.365512,0.168656"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECON5_d_W54,5,"0.099662,0.131003,0.222843,0.337151,0.209342"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ECON5_d_W54,5,"0.108615,0.136234,0.239098,0.345178,0.170875"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ECON5_d_W54,5,"0.102949,0.127125,0.239364,0.362147,0.168414"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ECON5_d_W54,5,"0.113955,0.138535,0.195365,0.314641,0.237504"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ECON5_d_W54,5,"0.126919,0.147228,0.214216,0.316591,0.195046"
RACExRELIG,RACExRELIG :: Refused | Protestant,ECON5_d_W54,5,"0.152361,0.158430,0.194112,0.280234,0.214863"
RACExRELIG,RACExRELIG :: White | Agnostic,ECON5_d_W54,5,"0.137276,0.139438,0.199736,0.314229,0.209321"
RACExRELIG,RACExRELIG :: White | Atheist,ECON5_d_W54,5,"0.119685,0.145500,0.216721,0.325337,0.192756"
RACExRELIG,RACExRELIG :: White | Jewish,ECON5_d_W54,5,"0.124009,0.143854,0.202866,0.316669,0.212602"
RACExRELIG,RACExRELIG :: White | Mormon,ECON5_d_W54,5,"0.141016,0.147784,0.194258,0.298531,0.218410"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECON5_d_W54,5,"0.126760,0.140311,0.184435,0.292432,0.256062"
RACExRELIG,RACExRELIG :: White | Orthodox,ECON5_d_W54,5,"0.149363,0.157758,0.191785,0.276874,0.224220"
RACExRELIG,RACExRELIG :: White | Other,ECON5_d_W54,5,"0.137982,0.148033,0.193072,0.289835,0.231077"
RACExRELIG,RACExRELIG :: White | Protestant,ECON5_d_W54,5,"0.142909,0.149767,0.193813,0.288684,0.224827"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECON5_d_W54,5,"0.133126,0.138429,0.193697,0.304728,0.230021"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECON5_e_W54,5,"0.161456,0.162722,0.196280,0.250067,0.229475"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON5_e_W54,5,"0.142404,0.143520,0.177224,0.255853,0.280999"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ECON5_e_W54,5,"0.144514,0.153834,0.179850,0.249697,0.272105"
RACExRELIG,RACExRELIG :: Black | Protestant,ECON5_e_W54,5,"0.158721,0.158721,0.195995,0.255625,0.230938"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECON5_e_W54,5,"0.154671,0.153467,0.189506,0.259025,0.243331"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECON5_e_W54,5,"0.140795,0.148709,0.183631,0.249041,0.277825"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ECON5_e_W54,5,"0.152724,0.153922,0.199190,0.255765,0.238399"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ECON5_e_W54,5,"0.152280,0.149919,0.195531,0.257020,0.245251"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ECON5_e_W54,5,"0.148645,0.150985,0.168436,0.243166,0.288767"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ECON5_e_W54,5,"0.165824,0.159471,0.186440,0.246993,0.241272"
RACExRELIG,RACExRELIG :: Refused | Protestant,ECON5_e_W54,5,"0.181372,0.163856,0.175792,0.231074,0.247906"
RACExRELIG,RACExRELIG :: White | Agnostic,ECON5_e_W54,5,"0.177048,0.151437,0.175670,0.238243,0.257603"
RACExRELIG,RACExRELIG :: White | Atheist,ECON5_e_W54,5,"0.158876,0.162644,0.190150,0.246072,0.242257"
RACExRELIG,RACExRELIG :: White | Jewish,ECON5_e_W54,5,"0.161736,0.157990,0.179026,0.242795,0.258454"
RACExRELIG,RACExRELIG :: White | Mormon,ECON5_e_W54,5,"0.177422,0.159040,0.171963,0.231402,0.260172"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECON5_e_W54,5,"0.161590,0.152990,0.160332,0.227878,0.297209"
RACExRELIG,RACExRELIG :: White | Orthodox,ECON5_e_W54,5,"0.180575,0.167005,0.175020,0.224730,0.252670"
RACExRELIG,RACExRELIG :: White | Other,ECON5_e_W54,5,"0.173267,0.158999,0.171919,0.229542,0.266273"
RACExRELIG,RACExRELIG :: White | Protestant,ECON5_e_W54,5,"0.179908,0.161269,0.171670,0.227425,0.259728"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECON5_e_W54,5,"0.175895,0.154019,0.163952,0.229411,0.276722"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECON5_k_W54,5,"0.200394,0.188252,0.191217,0.214991,0.205146"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON5_k_W54,5,"0.181903,0.176307,0.169552,0.217710,0.254528"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ECON5_k_W54,5,"0.187660,0.187660,0.172206,0.207720,0.244754"
RACExRELIG,RACExRELIG :: Black | Protestant,ECON5_k_W54,5,"0.204487,0.190603,0.186187,0.212633,0.206091"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECON5_k_W54,5,"0.202952,0.189172,0.179104,0.211036,0.217735"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECON5_k_W54,5,"0.181789,0.186100,0.172114,0.207609,0.252389"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ECON5_k_W54,5,"0.197234,0.189678,0.188202,0.214933,0.209954"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ECON5_k_W54,5,"0.197010,0.187988,0.182204,0.213018,0.219780"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ECON5_k_W54,5,"0.182687,0.182687,0.166339,0.208635,0.259651"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ECON5_k_W54,5,"0.198063,0.188993,0.184615,0.215837,0.212491"
RACExRELIG,RACExRELIG :: Refused | Protestant,ECON5_k_W54,5,"0.205916,0.186030,0.176129,0.207531,0.224394"
RACExRELIG,RACExRELIG :: White | Agnostic,ECON5_k_W54,5,"0.205005,0.176726,0.172632,0.211513,0.234124"
RACExRELIG,RACExRELIG :: White | Atheist,ECON5_k_W54,5,"0.196446,0.187450,0.184544,0.212409,0.219151"
RACExRELIG,RACExRELIG :: White | Jewish,ECON5_k_W54,5,"0.195636,0.185224,0.176742,0.208253,0.234145"
RACExRELIG,RACExRELIG :: White | Mormon,ECON5_k_W54,5,"0.211813,0.182594,0.174232,0.200540,0.230820"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECON5_k_W54,5,"0.190448,0.178909,0.160373,0.199588,0.270681"
RACExRELIG,RACExRELIG :: White | Orthodox,ECON5_k_W54,5,"0.203956,0.187161,0.177200,0.202369,0.229314"
RACExRELIG,RACExRELIG :: White | Other,ECON5_k_W54,5,"0.198758,0.182390,0.174038,0.205067,0.239747"
RACExRELIG,RACExRELIG :: White | Protestant,ECON5_k_W54,5,"0.207831,0.183411,0.173650,0.201437,0.233671"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECON5_k_W54,5,"0.206947,0.179798,0.164992,0.200580,0.247683"
RACExRELIG,RACExRELIG :: Asian | Agnostic,ECONFAIR_W92,2,"0.955319,0.044681"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECONFAIR_W92,2,"0.948537,0.051463"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECONFAIR_W92,2,"0.954308,0.045692"
RACExRELIG,RACExRELIG :: Asian | Protestant,ECONFAIR_W92,2,"0.952220,0.047780"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,ECONFAIR_W92,2,"0.956309,0.043691"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ECONFAIR_W92,2,"0.930458,0.069542"
RACExRELIG,RACExRELIG :: Black | Protestant,ECONFAIR_W92,2,"0.921922,0.078078"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECONFAIR_W92,2,"0.935817,0.064183"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECONFAIR_W92,2,"0.936285,0.063715"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ECONFAIR_W92,2,"0.929951,0.070049"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ECONFAIR_W92,2,"0.939471,0.060529"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ECONFAIR_W92,2,"0.924688,0.075312"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ECONFAIR_W92,2,"0.905990,0.094010"
RACExRELIG,RACExRELIG :: Other | Protestant,ECONFAIR_W92,2,"0.885631,0.114369"
RACExRELIG,RACExRELIG :: Refused | Protestant,ECONFAIR_W92,2,"0.867036,0.132964"
RACExRELIG,RACExRELIG :: White | Agnostic,ECONFAIR_W92,2,"0.922482,0.077518"
RACExRELIG,RACExRELIG :: White | Atheist,ECONFAIR_W92,2,"0.921358,0.078642"
RACExRELIG,RACExRELIG :: White | Buddhist,ECONFAIR_W92,2,"0.879147,0.120853"
RACExRELIG,RACExRELIG :: White | Jewish,ECONFAIR_W92,2,"0.933431,0.066569"
RACExRELIG,RACExRELIG :: White | Mormon,ECONFAIR_W92,2,"0.920218,0.079782"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ECONFAIR_W92,2,"0.918480,0.081520"
RACExRELIG,RACExRELIG :: White | Orthodox,ECONFAIR_W92,2,"0.828939,0.171061"
RACExRELIG,RACExRELIG :: White | Other,ECONFAIR_W92,2,"0.879147,0.120853"
RACExRELIG,RACExRELIG :: White | Protestant,ECONFAIR_W92,2,"0.875787,0.124213"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ECONFAIR_W92,2,"0.909907,0.090093"
RACExRELIG,RACExRELIG :: Asian | Agnostic,ELECT_CONF3_PRVFR_W92,4,"0.315261,0.232459,0.245526,0.206753"
RACExRELIG,RACExRELIG :: Asian | Hindu,ELECT_CONF3_PRVFR_W92,4,"0.285210,0.257665,0.251696,0.205429"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ELECT_CONF3_PRVFR_W92,4,"0.262736,0.264796,0.254652,0.217816"
RACExRELIG,RACExRELIG :: Asian | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.289776,0.245929,0.242117,0.222179"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,ELECT_CONF3_PRVFR_W92,4,"0.306790,0.238928,0.231577,0.222705"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ELECT_CONF3_PRVFR_W92,4,"0.243149,0.277684,0.262906,0.216261"
RACExRELIG,RACExRELIG :: Black | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.267604,0.259371,0.249434,0.223591"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ELECT_CONF3_PRVFR_W92,4,"0.278910,0.257950,0.244222,0.218919"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ELECT_CONF3_PRVFR_W92,4,"0.240213,0.276484,0.267977,0.215326"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.265493,0.259343,0.253336,0.221828"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ELECT_CONF3_PRVFR_W92,4,"0.275270,0.256580,0.248686,0.219464"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ELECT_CONF3_PRVFR_W92,4,"0.230748,0.265590,0.265590,0.238073"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.254875,0.250923,0.252891,0.241311"
RACExRELIG,RACExRELIG :: Other | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.251896,0.253872,0.253872,0.240361"
RACExRELIG,RACExRELIG :: Refused | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.238439,0.247938,0.255808,0.257815"
RACExRELIG,RACExRELIG :: White | Agnostic,ELECT_CONF3_PRVFR_W92,4,"0.254346,0.242699,0.258352,0.244603"
RACExRELIG,RACExRELIG :: White | Atheist,ELECT_CONF3_PRVFR_W92,4,"0.248257,0.260171,0.260171,0.231401"
RACExRELIG,RACExRELIG :: White | Buddhist,ELECT_CONF3_PRVFR_W92,4,"0.252757,0.264887,0.271169,0.211187"
RACExRELIG,RACExRELIG :: White | Jewish,ELECT_CONF3_PRVFR_W92,4,"0.256998,0.265156,0.251045,0.226800"
RACExRELIG,RACExRELIG :: White | Mormon,ELECT_CONF3_PRVFR_W92,4,"0.286808,0.251138,0.247244,0.214810"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ELECT_CONF3_PRVFR_W92,4,"0.239772,0.263338,0.255236,0.241653"
RACExRELIG,RACExRELIG :: White | Orthodox,ELECT_CONF3_PRVFR_W92,4,"0.262403,0.246505,0.246505,0.244587"
RACExRELIG,RACExRELIG :: White | Other,ELECT_CONF3_PRVFR_W92,4,"0.243218,0.252907,0.254890,0.248986"
RACExRELIG,RACExRELIG :: White | Protestant,ELECT_CONF3_PRVFR_W92,4,"0.263398,0.249380,0.241708,0.245514"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ELECT_CONF3_PRVFR_W92,4,"0.275690,0.245204,0.235810,0.243296"
RACExRELIG,RACExRELIG :: Asian | Agnostic,ELECT_IMPT3_PRVFR_W92,4,"0.357523,0.229038,0.230834,0.182605"
RACExRELIG,RACExRELIG :: Asian | Hindu,ELECT_IMPT3_PRVFR_W92,4,"0.335776,0.251485,0.234410,0.178329"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ELECT_IMPT3_PRVFR_W92,4,"0.319127,0.250485,0.235309,0.195078"
RACExRELIG,RACExRELIG :: Asian | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.340458,0.237678,0.223278,0.198587"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,ELECT_IMPT3_PRVFR_W92,4,"0.357309,0.228901,0.213359,0.200432"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ELECT_IMPT3_PRVFR_W92,4,"0.296086,0.269589,0.241658,0.192667"
RACExRELIG,RACExRELIG :: Black | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.318971,0.256300,0.229746,0.194983"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ELECT_IMPT3_PRVFR_W92,4,"0.332931,0.249354,0.223519,0.194197"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ELECT_IMPT3_PRVFR_W92,4,"0.289922,0.263977,0.249929,0.196171"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.315257,0.251345,0.236116,0.197283"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ELECT_IMPT3_PRVFR_W92,4,"0.327988,0.245652,0.228973,0.197387"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ELECT_IMPT3_PRVFR_W92,4,"0.294075,0.255496,0.241899,0.208530"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.314156,0.248518,0.228053,0.209273"
RACExRELIG,RACExRELIG :: Other | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.313440,0.251856,0.227533,0.207171"
RACExRELIG,RACExRELIG :: Refused | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.296185,0.251369,0.228874,0.223572"
RACExRELIG,RACExRELIG :: White | Agnostic,ELECT_IMPT3_PRVFR_W92,4,"0.300973,0.245647,0.239957,0.213422"
RACExRELIG,RACExRELIG :: White | Atheist,ELECT_IMPT3_PRVFR_W92,4,"0.291789,0.257503,0.243799,0.206909"
RACExRELIG,RACExRELIG :: White | Buddhist,ELECT_IMPT3_PRVFR_W92,4,"0.291001,0.258822,0.254809,0.195369"
RACExRELIG,RACExRELIG :: White | Jewish,ELECT_IMPT3_PRVFR_W92,4,"0.312711,0.261280,0.228784,0.197224"
RACExRELIG,RACExRELIG :: White | Mormon,ELECT_IMPT3_PRVFR_W92,4,"0.326184,0.246216,0.231299,0.196301"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ELECT_IMPT3_PRVFR_W92,4,"0.291665,0.255390,0.236198,0.216747"
RACExRELIG,RACExRELIG :: White | Orthodox,ELECT_IMPT3_PRVFR_W92,4,"0.308052,0.251424,0.227143,0.213381"
RACExRELIG,RACExRELIG :: White | Other,ELECT_IMPT3_PRVFR_W92,4,"0.296571,0.253671,0.232781,0.216976"
RACExRELIG,RACExRELIG :: White | Protestant,ELECT_IMPT3_PRVFR_W92,4,"0.313871,0.244443,0.222568,0.219117"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ELECT_IMPT3_PRVFR_W92,4,"0.328097,0.238173,0.215171,0.218560"
RACExRELIG,RACExRELIG :: Asian | Agnostic,ELECT_IMPT3_PRVSUP_W92,4,"0.777699,0.138349,0.052103,0.031850"
RACExRELIG,RACExRELIG :: Asian | Hindu,ELECT_IMPT3_PRVSUP_W92,4,"0.790454,0.135231,0.045297,0.029018"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ELECT_IMPT3_PRVSUP_W92,4,"0.775999,0.151614,0.042765,0.029622"
RACExRELIG,RACExRELIG :: Asian | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.791809,0.124307,0.045374,0.038509"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,ELECT_IMPT3_PRVSUP_W92,4,"0.818256,0.107332,0.040107,0.034305"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ELECT_IMPT3_PRVSUP_W92,4,"0.745877,0.177161,0.044445,0.032517"
RACExRELIG,RACExRELIG :: Black | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.764228,0.146999,0.046984,0.041788"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ELECT_IMPT3_PRVSUP_W92,4,"0.795981,0.127926,0.040569,0.035524"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ELECT_IMPT3_PRVSUP_W92,4,"0.738150,0.176701,0.050626,0.034524"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.761742,0.144250,0.051034,0.042975"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ELECT_IMPT3_PRVSUP_W92,4,"0.786806,0.127443,0.046884,0.038868"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ELECT_IMPT3_PRVSUP_W92,4,"0.728445,0.179913,0.049571,0.042071"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.735212,0.155317,0.054522,0.054949"
RACExRELIG,RACExRELIG :: Other | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.714323,0.170997,0.060026,0.054654"
RACExRELIG,RACExRELIG :: Refused | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.649444,0.205959,0.072299,0.072299"
RACExRELIG,RACExRELIG :: White | Agnostic,ELECT_IMPT3_PRVSUP_W92,4,"0.703455,0.175104,0.068038,0.053404"
RACExRELIG,RACExRELIG :: White | Atheist,ELECT_IMPT3_PRVSUP_W92,4,"0.720280,0.172423,0.060526,0.046771"
RACExRELIG,RACExRELIG :: White | Buddhist,ELECT_IMPT3_PRVSUP_W92,4,"0.682554,0.185148,0.080885,0.051414"
RACExRELIG,RACExRELIG :: White | Jewish,ELECT_IMPT3_PRVSUP_W92,4,"0.744272,0.164777,0.050254,0.040697"
RACExRELIG,RACExRELIG :: White | Mormon,ELECT_IMPT3_PRVSUP_W92,4,"0.731337,0.159403,0.059101,0.050158"
RACExRELIG,RACExRELIG :: White | Nothing in particular,ELECT_IMPT3_PRVSUP_W92,4,"0.683558,0.200487,0.061145,0.054810"
RACExRELIG,RACExRELIG :: White | Orthodox,ELECT_IMPT3_PRVSUP_W92,4,"0.654735,0.196587,0.075791,0.072888"
RACExRELIG,RACExRELIG :: White | Other,ELECT_IMPT3_PRVSUP_W92,4,"0.663200,0.199129,0.070449,0.067223"
RACExRELIG,RACExRELIG :: White | Protestant,ELECT_IMPT3_PRVSUP_W92,4,"0.691502,0.176210,0.063819,0.068468"
RACExRELIG,RACExRELIG :: White | Roman Catholic,ELECT_IMPT3_PRVSUP_W92,4,"0.737663,0.151041,0.052608,0.058688"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV10a_W50,4,"0.496888,0.227492,0.188597,0.087023"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV10a_W50,4,"0.481757,0.247987,0.187191,0.083065"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV10a_W50,4,"0.468100,0.258509,0.184748,0.088643"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV10a_W50,4,"0.472816,0.235896,0.186609,0.104678"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV10a_W50,4,"0.440244,0.284243,0.190832,0.084681"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV10a_W50,4,"0.441011,0.263340,0.195697,0.099952"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV10a_W50,4,"0.455994,0.259817,0.188607,0.095581"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV10a_W50,4,"0.427428,0.286962,0.198773,0.086837"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV10a_W50,4,"0.434908,0.265854,0.199116,0.100122"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV10a_W50,4,"0.441683,0.263741,0.194471,0.100105"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV10a_W50,4,"0.417605,0.280367,0.197263,0.104765"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV10a_W50,4,"0.414899,0.263726,0.200632,0.120743"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV10a_W50,4,"0.428337,0.257778,0.193067,0.120818"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV10a_W50,4,"0.377106,0.265327,0.209891,0.147677"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV10a_W50,4,"0.404323,0.259019,0.211405,0.125253"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV10a_W50,4,"0.398595,0.273950,0.215026,0.112429"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV10a_W50,4,"0.375099,0.276581,0.236572,0.111749"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV10a_W50,4,"0.419227,0.272796,0.201148,0.106829"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV10a_W50,4,"0.418956,0.260136,0.209025,0.111883"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV10a_W50,4,"0.386307,0.278246,0.210031,0.125415"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV10a_W50,4,"0.377995,0.265952,0.213699,0.142354"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV10a_W50,4,"0.371505,0.269684,0.216697,0.142113"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV10a_W50,4,"0.394287,0.260608,0.207775,0.137331"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV10a_W50,4,"0.410227,0.258727,0.199929,0.131117"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV10b_W50,4,"0.397249,0.235362,0.235362,0.132026"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV10b_W50,4,"0.371704,0.259491,0.236269,0.132535"
