ty,gk,qk,n_opt,mouth_pred
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",EARN_W36,3,"0.330862,0.270042,0.399096"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",EASIERPOLF2_W36,3,"0.406602,0.281645,0.311753"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",EASIERPOLF2_W36,3,"0.401972,0.259533,0.338495"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",EASIERPOLF2_W36,3,"0.412930,0.272930,0.314140"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",EASIERPOLF2_W36,3,"0.411163,0.276042,0.312796"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",EASIERPOLF2_W36,3,"0.405574,0.265982,0.328444"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",EASIERPOLF2_W36,3,"0.414818,0.259587,0.325595"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",EASIERPOLF2_W36,3,"0.393384,0.253988,0.352628"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",EASIERPOLF2_W36,3,"0.409141,0.262105,0.328754"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",EASIERPOLF2_W36,3,"0.407861,0.259252,0.332887"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",EASIERPOLF2_W36,3,"0.401955,0.251537,0.346507"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,EASIERPOLF2_W36,3,"0.380945,0.249830,0.369225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",EASIERPOLF2_W36,3,"0.430648,0.259168,0.310184"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",EASIERPOLF2_W36,3,"0.423259,0.239289,0.337452"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",EASIERPOLF2_W36,3,"0.412702,0.258263,0.329035"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",EASIERPOLF2_W36,3,"0.417971,0.261560,0.320469"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",EASIERPOLF2_W36,3,"0.415186,0.253798,0.331015"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",EASIERPOLF2_W36,3,"0.410810,0.259095,0.330095"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",EASIERPOLF2_W36,3,"0.431690,0.259795,0.308515"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",EASIERPOLF2_W36,3,"0.406287,0.254248,0.339465"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",EASIERPOLF2_W36,3,"0.416582,0.268966,0.314453"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",EASIERPOLF2_W36,3,"0.407120,0.273328,0.319552"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",EASIERPOLF2_W36,3,"0.395704,0.276246,0.328050"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,EASIERPOLF2_W36,3,"0.369428,0.264018,0.366553"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",EASIERPOLF2_W36,3,"0.395857,0.278520,0.325623"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",EASIERPOLF2_W36,3,"0.381482,0.260148,0.358369"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",EASIERPOLF2_W36,3,"0.388256,0.279651,0.332093"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",EASIERPOLF2_W36,3,"0.383547,0.280609,0.335845"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",EASIERPOLF2_W36,3,"0.377249,0.273853,0.348898"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",EASIERPOLF2_W36,3,"0.353879,0.245125,0.400997"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",EAT3G_W34,2,"0.414899,0.585101"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",EAT3G_W34,2,"0.413004,0.586996"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",EAT3G_W34,2,"0.390476,0.609524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",EAT3G_W34,2,"0.405449,0.594551"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",EAT3G_W34,2,"0.411111,0.588889"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",EAT3G_W34,2,"0.405449,0.594551"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",EAT3G_W34,2,"0.414899,0.585101"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",EAT3G_W34,2,"0.397938,0.602062"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",EAT3G_W34,2,"0.418697,0.581303"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",EAT3G_W34,2,"0.433981,0.566019"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",EAT3G_W34,2,"0.394201,0.605799"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",EAT3G_W34,2,"0.403567,0.596433"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",EAT3G_W34,2,"0.379378,0.620622"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",EAT3G_W34,2,"0.394201,0.605799"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",EAT3G_W34,2,"0.407333,0.592667"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",EAT3G_W34,2,"0.411111,0.588889"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",EAT3G_W34,2,"0.381220,0.618780"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",EAT3G_W34,2,"0.397938,0.602062"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",EAT3G_W34,2,"0.381220,0.618780"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",EAT3G_W34,2,"0.390476,0.609524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",EAT3G_W34,2,"0.397938,0.602062"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",EAT3G_W34,2,"0.411111,0.588889"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",EAT3G_W34,2,"0.396068,0.603932"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",EAT3G_W34,2,"0.383064,0.616936"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",EAT3G_W34,2,"0.390476,0.609524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",EAT3G_W34,2,"0.384912,0.615088"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",EAT5C_W34,4,"0.303899,0.251941,0.238533,0.205628"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",EAT5C_W34,4,"0.253064,0.269385,0.269385,0.208165"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",EAT5C_W34,4,"0.250623,0.288466,0.262651,0.198260"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",EAT5C_W34,4,"0.272585,0.290165,0.242442,0.194808"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",EAT5C_W34,4,"0.297534,0.268799,0.215986,0.217680"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",EAT5C_W34,4,"0.287550,0.257758,0.245954,0.208739"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",EAT5C_W34,4,"0.242482,0.272630,0.279095,0.205792"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",EAT5C_W34,4,"0.241228,0.284236,0.277652,0.196884"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",EAT5C_W34,4,"0.267234,0.282256,0.254997,0.195513"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",EAT5C_W34,4,"0.283444,0.266271,0.229540,0.220746"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",EAT5C_W34,4,"0.281596,0.281596,0.237127,0.199681"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",EAT5C_W34,4,"0.241371,0.293432,0.265094,0.200103"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",EAT5C_W34,4,"0.239614,0.300543,0.267308,0.192535"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",EAT5C_W34,4,"0.259786,0.306103,0.244047,0.190064"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",EAT5C_W34,4,"0.275751,0.291251,0.221572,0.211426"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",EAT5C_W34,4,"0.286096,0.281661,0.224559,0.207684"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",EAT5C_W34,4,"0.313556,0.274559,0.217194,0.194691"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",EAT5C_W34,4,"0.260872,0.284282,0.254829,0.200017"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",EAT5C_W34,4,"0.260000,0.299259,0.252001,0.188740"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",EAT5C_W34,4,"0.277326,0.295212,0.235364,0.192098"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",EAT5C_W34,4,"0.308032,0.271837,0.208425,0.211707"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",EAT5C_W34,4,"0.282687,0.276139,0.234356,0.206818"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",EAT5C_W34,4,"0.244059,0.278724,0.261837,0.215381"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",EAT5C_W34,4,"0.242095,0.294312,0.259729,0.203864"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",EAT5C_W34,4,"0.257011,0.291232,0.245242,0.206514"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",EAT5C_W34,4,"0.272443,0.281091,0.222361,0.224105"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ECON1_W54,4,"0.291682,0.185404,0.293970,0.228944"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ECON1_W54,4,"0.117966,0.162505,0.455757,0.263772"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ECON1_W54,4,"0.115819,0.164613,0.480058,0.239510"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ECON1_W54,4,"0.121564,0.162309,0.458777,0.257350"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ECON1_W54,4,"0.090040,0.085917,0.432927,0.391116"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,ECON1_W54,4,"0.141619,0.127942,0.416242,0.314196"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ECON1_W54,4,"0.206417,0.157034,0.379659,0.256890"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ECON1_W54,4,"0.117024,0.175673,0.455662,0.251641"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ECON1_W54,4,"0.113313,0.164870,0.499961,0.221856"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ECON1_W54,4,"0.122763,0.158867,0.478010,0.240359"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ECON1_W54,4,"0.086167,0.079691,0.447969,0.386173"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,ECON1_W54,4,"0.132809,0.127722,0.435465,0.304004"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ECON1_W54,4,"0.221889,0.170128,0.354578,0.253405"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ECON1_W54,4,"0.110818,0.156279,0.488954,0.243948"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ECON1_W54,4,"0.108538,0.157921,0.525958,0.207583"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ECON1_W54,4,"0.126377,0.166120,0.469548,0.237955"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ECON1_W54,4,"0.083338,0.074703,0.468466,0.373493"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,ECON1_W54,4,"0.135642,0.124472,0.441292,0.298593"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",ECON1_W54,4,"0.118449,0.152091,0.454060,0.275401"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ECON1_W54,4,"0.082192,0.073103,0.417404,0.427302"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ECON1_W54,4,"0.221442,0.154591,0.348377,0.275589"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ECON1_W54,4,"0.124367,0.160943,0.440918,0.273772"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ECON1_W54,4,"0.127890,0.170756,0.460550,0.240804"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ECON1_W54,4,"0.134858,0.167833,0.435326,0.261984"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ECON1_W54,4,"0.083580,0.066117,0.380477,0.469826"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,ECON1_W54,4,"0.150012,0.127313,0.368394,0.354281"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ECON1_W54,4,"0.227700,0.187301,0.344499,0.240499"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ECON1_W54,4,"0.130939,0.181791,0.446436,0.240834"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ECON1_W54,4,"0.135684,0.186912,0.455440,0.221964"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ECON1_W54,4,"0.136045,0.177437,0.432352,0.254166"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ECON1_W54,4,"0.087488,0.084137,0.451300,0.377075"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",ECON1_W54,4,"0.105158,0.085160,0.415908,0.393774"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ECON3_a_W54,4,"0.491658,0.219883,0.172588,0.115870"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ECON3_a_W54,4,"0.409036,0.255968,0.207289,0.127707"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ECON3_a_W54,4,"0.395041,0.271507,0.208172,0.125280"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ECON3_a_W54,4,"0.411446,0.267733,0.194353,0.126468"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ECON3_a_W54,4,"0.398571,0.232485,0.198855,0.170089"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,ECON3_a_W54,4,"0.364005,0.226016,0.204189,0.205790"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ECON3_a_W54,4,"0.448913,0.244070,0.187135,0.119883"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ECON3_a_W54,4,"0.399359,0.266030,0.213761,0.120850"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ECON3_a_W54,4,"0.387479,0.281280,0.213986,0.117255"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ECON3_a_W54,4,"0.405421,0.274322,0.202272,0.117984"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ECON3_a_W54,4,"0.384309,0.242381,0.210584,0.162727"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,ECON3_a_W54,4,"0.348703,0.235945,0.218213,0.197139"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ECON3_a_W54,4,"0.427986,0.251600,0.192909,0.127505"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ECON3_a_W54,4,"0.393100,0.270174,0.212062,0.124665"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ECON3_a_W54,4,"0.392986,0.278669,0.210350,0.117996"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ECON3_a_W54,4,"0.401058,0.279984,0.198538,0.120420"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ECON3_a_W54,4,"0.385582,0.245091,0.204781,0.164546"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,ECON3_a_W54,4,"0.346859,0.240262,0.213694,0.199185"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",ECON3_a_W54,4,"0.377772,0.265796,0.223822,0.132610"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ECON3_a_W54,4,"0.372561,0.240544,0.212279,0.174616"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ECON3_a_W54,4,"0.451020,0.239535,0.182229,0.127216"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ECON3_a_W54,4,"0.396688,0.262195,0.212332,0.128786"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ECON3_a_W54,4,"0.387260,0.276763,0.212201,0.123776"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ECON3_a_W54,4,"0.404303,0.271436,0.197041,0.127220"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ECON3_a_W54,4,"0.405529,0.223954,0.196101,0.174416"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,ECON3_a_W54,4,"0.356736,0.230326,0.204856,0.208082"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ECON3_a_W54,4,"0.394994,0.257028,0.204920,0.143057"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ECON3_a_W54,4,"0.361086,0.270441,0.225962,0.142512"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ECON3_a_W54,4,"0.352236,0.285249,0.225651,0.136864"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ECON3_a_W54,4,"0.365346,0.280121,0.214776,0.139757"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ECON3_a_W54,4,"0.355950,0.248493,0.210893,0.184664"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",ECON3_a_W54,4,"0.336770,0.214064,0.214064,0.235103"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ECON4_c_W54,4,"0.499357,0.195551,0.168575,0.136517"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ECON4_c_W54,4,"0.387272,0.250042,0.212208,0.150478"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ECON4_c_W54,4,"0.367351,0.262534,0.219355,0.150760"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ECON4_c_W54,4,"0.393818,0.254268,0.196483,0.155431"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ECON4_c_W54,4,"0.393248,0.212142,0.185757,0.208853"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,ECON4_c_W54,4,"0.360486,0.208633,0.194468,0.236413"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ECON4_c_W54,4,"0.436206,0.226301,0.189081,0.148412"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ECON4_c_W54,4,"0.377986,0.259786,0.218761,0.143467"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ECON4_c_W54,4,"0.352618,0.276773,0.225895,0.144714"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ECON4_c_W54,4,"0.384479,0.264249,0.204195,0.147077"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ECON4_c_W54,4,"0.368176,0.225061,0.198616,0.208148"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,ECON4_c_W54,4,"0.337276,0.222926,0.206173,0.233625"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ECON4_c_W54,4,"0.409015,0.238576,0.194720,0.157689"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ECON4_c_W54,4,"0.355222,0.270239,0.220562,0.153977"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ECON4_c_W54,4,"0.356218,0.275264,0.221181,0.147338"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ECON4_c_W54,4,"0.370370,0.273093,0.204538,0.151999"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ECON4_c_W54,4,"0.360507,0.232761,0.191464,0.215269"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,ECON4_c_W54,4,"0.330750,0.229104,0.203769,0.236377"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",ECON4_c_W54,4,"0.349786,0.259939,0.227610,0.162666"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ECON4_c_W54,4,"0.362726,0.223469,0.197211,0.216594"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ECON4_c_W54,4,"0.451233,0.219913,0.175330,0.153524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ECON4_c_W54,4,"0.369581,0.260032,0.213897,0.156490"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ECON4_c_W54,4,"0.357109,0.271674,0.220008,0.151209"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ECON4_c_W54,4,"0.387742,0.260318,0.196498,0.155443"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ECON4_c_W54,4,"0.409057,0.202498,0.174564,0.213881"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,ECON4_c_W54,4,"0.354926,0.218664,0.189978,0.236432"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ECON4_c_W54,4,"0.383853,0.243992,0.199140,0.173016"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ECON4_c_W54,4,"0.330570,0.269803,0.225429,0.174198"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ECON4_c_W54,4,"0.319060,0.279378,0.233429,0.168133"
