ty,gk,qk,n_opt,mouth_pred
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,ADKIDS_W50,3,"0.329804,0.262943,0.407253"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV22d_W50,3,"0.401615,0.320195,0.278190"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV22d_W50,3,"0.375864,0.329117,0.295019"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV22d_W50,3,"0.358002,0.313477,0.328521"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV22d_W50,3,"0.412535,0.299469,0.287996"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV22d_W50,3,"0.396557,0.306435,0.297007"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV22d_W50,3,"0.389973,0.313352,0.296676"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV22d_W50,3,"0.393376,0.321064,0.285560"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV22d_W50,3,"0.369732,0.323749,0.306519"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV22d_W50,3,"0.383576,0.308212,0.308212"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV22d_W50,3,"0.401180,0.307595,0.291225"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV22d_W50,3,"0.400960,0.314717,0.284323"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV22d_W50,3,"0.377870,0.323210,0.298920"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV22d_W50,3,"0.339353,0.321293,0.339353"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV22d_W50,3,"0.374354,0.317710,0.307935"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV22d_W50,3,"0.375082,0.325877,0.299041"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV22d_W50,3,"0.353503,0.332085,0.314412"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV22d_W50,3,"0.337195,0.309428,0.353377"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV22d_W50,3,"0.383511,0.301021,0.315468"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV22d_W50,3,"0.370616,0.304861,0.324523"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV22f_W50,3,"0.402735,0.281154,0.316110"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV22f_W50,3,"0.344324,0.308650,0.347025"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV22f_W50,3,"0.299036,0.310948,0.390016"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV22f_W50,3,"0.347170,0.294639,0.358190"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV22f_W50,3,"0.321233,0.331430,0.347336"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV22f_W50,3,"0.314491,0.337399,0.348110"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV22f_W50,3,"0.277563,0.340077,0.382359"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV22f_W50,3,"0.291402,0.322553,0.386045"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV22f_W50,3,"0.323652,0.323652,0.352696"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV22f_W50,3,"0.319267,0.321771,0.358962"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV22f_W50,3,"0.312514,0.324963,0.362523"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV22f_W50,3,"0.298547,0.335665,0.365787"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV22f_W50,3,"0.266664,0.326723,0.406613"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV22f_W50,3,"0.310505,0.317869,0.371626"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV22f_W50,3,"0.326907,0.316849,0.356243"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV22f_W50,3,"0.310923,0.328400,0.360677"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV22f_W50,3,"0.275391,0.327035,0.397574"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV22f_W50,3,"0.285213,0.315702,0.399085"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV22f_W50,3,"0.305374,0.317539,0.377087"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV22f_W50,3,"0.299246,0.331235,0.369519"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV22f_W50,3,"0.271272,0.324670,0.404058"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV22f_W50,3,"0.280965,0.303796,0.415239"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV22f_W50,3,"0.310975,0.310975,0.378050"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV22f_W50,3,"0.309880,0.307469,0.382651"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV22g_W50,3,"0.450803,0.267092,0.282105"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV22g_W50,3,"0.407849,0.293763,0.298389"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV22g_W50,3,"0.370474,0.300019,0.329507"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV22g_W50,3,"0.401615,0.278190,0.320195"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV22g_W50,3,"0.370723,0.317096,0.312180"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV22g_W50,3,"0.365251,0.322333,0.312416"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV22g_W50,3,"0.336808,0.329006,0.334187"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV22g_W50,3,"0.329324,0.311798,0.358877"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV22g_W50,3,"0.377935,0.301316,0.320749"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV22g_W50,3,"0.366915,0.304184,0.328901"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV22g_W50,3,"0.363406,0.310838,0.325755"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV22g_W50,3,"0.357166,0.320161,0.322673"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV22g_W50,3,"0.328804,0.321187,0.350010"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV22g_W50,3,"0.354983,0.303633,0.341384"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV22g_W50,3,"0.378924,0.304474,0.316603"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV22g_W50,3,"0.371640,0.312953,0.315407"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV22g_W50,3,"0.340204,0.319592,0.340204"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV22g_W50,3,"0.313860,0.316322,0.369818"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV22g_W50,3,"0.352585,0.313595,0.333820"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV22g_W50,3,"0.346477,0.325485,0.328038"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV22g_W50,3,"0.322833,0.325365,0.351803"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV22g_W50,3,"0.313979,0.304319,0.381702"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV22g_W50,3,"0.356662,0.300340,0.342998"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV22g_W50,3,"0.345856,0.302842,0.351302"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV23b_W50,3,"0.504873,0.263979,0.231148"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV23b_W50,3,"0.482353,0.276992,0.240655"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV23b_W50,3,"0.448734,0.287470,0.263797"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV23b_W50,3,"0.462478,0.274009,0.263512"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV23b_W50,3,"0.419357,0.314084,0.266559"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV23b_W50,3,"0.432564,0.309140,0.258296"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV23b_W50,3,"0.411915,0.315826,0.272259"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV23b_W50,3,"0.394689,0.307384,0.297927"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV23b_W50,3,"0.437078,0.295742,0.267180"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV23b_W50,3,"0.422765,0.302137,0.275098"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV23b_W50,3,"0.409272,0.313800,0.276928"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV23b_W50,3,"0.426106,0.309319,0.264575"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV23b_W50,3,"0.408268,0.315485,0.276248"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV23b_W50,3,"0.408651,0.306065,0.285284"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV23b_W50,3,"0.428286,0.303700,0.268014"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV23b_W50,3,"0.438641,0.301473,0.259886"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV23b_W50,3,"0.418623,0.311094,0.270283"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV23b_W50,3,"0.360761,0.320868,0.318371"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV23b_W50,3,"0.392497,0.320347,0.287157"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV23b_W50,3,"0.400609,0.321898,0.277493"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV23b_W50,3,"0.382132,0.329419,0.288449"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV23b_W50,3,"0.361636,0.314195,0.324169"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV23b_W50,3,"0.401224,0.305235,0.293541"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV23b_W50,3,"0.388188,0.309491,0.302321"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV23d_W50,3,"0.438326,0.276449,0.285224"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV23d_W50,3,"0.403146,0.299593,0.297261"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV23d_W50,3,"0.360677,0.310923,0.328400"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV23d_W50,3,"0.392671,0.291809,0.315520"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV23d_W50,3,"0.371598,0.320337,0.308065"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV23d_W50,3,"0.371555,0.322812,0.305633"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV23d_W50,3,"0.335927,0.335927,0.328146"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV23d_W50,3,"0.320755,0.315782,0.363463"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV23d_W50,3,"0.378042,0.308549,0.313408"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV23d_W50,3,"0.364330,0.311628,0.324042"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV23d_W50,3,"0.358962,0.319267,0.321771"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV23d_W50,3,"0.354454,0.327816,0.317730"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV23d_W50,3,"0.321287,0.336706,0.342008"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV23d_W50,3,"0.347253,0.316178,0.336569"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV23d_W50,3,"0.375296,0.313572,0.311132"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV23d_W50,3,"0.371598,0.320337,0.308065"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV23d_W50,3,"0.338555,0.333306,0.328139"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV23d_W50,3,"0.307403,0.324683,0.367914"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV23d_W50,3,"0.345567,0.322104,0.332329"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV23d_W50,3,"0.343823,0.330652,0.325525"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV23d_W50,3,"0.316178,0.336569,0.347253"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV23d_W50,3,"0.302321,0.309491,0.388188"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV23d_W50,3,"0.349815,0.311132,0.339053"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV23d_W50,3,"0.339053,0.311132,0.349815"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV23e_W50,3,"0.427805,0.287215,0.284980"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV23e_W50,3,"0.390962,0.309277,0.299761"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV23e_W50,3,"0.353587,0.324469,0.321944"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV23e_W50,3,"0.388188,0.302321,0.309491"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV23e_W50,3,"0.356096,0.334522,0.309382"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV23e_W50,3,"0.355165,0.336263,0.308572"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV23e_W50,3,"0.327977,0.349130,0.322893"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV23e_W50,3,"0.328992,0.331572,0.339435"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV23e_W50,3,"0.366141,0.323119,0.310740"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV23e_W50,3,"0.357152,0.325191,0.317658"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV23e_W50,3,"0.345533,0.334902,0.319566"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV23e_W50,3,"0.343658,0.340984,0.315358"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV23e_W50,3,"0.316968,0.350852,0.332180"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV23e_W50,3,"0.343830,0.328085,0.328085"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV23e_W50,3,"0.361552,0.329197,0.309252"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV23e_W50,3,"0.357890,0.333590,0.308520"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV23e_W50,3,"0.331430,0.347336,0.321233"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV23e_W50,3,"0.312809,0.338227,0.348964"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV23e_W50,3,"0.334187,0.336808,0.329006"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV23e_W50,3,"0.334119,0.342042,0.323839"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV23e_W50,3,"0.307761,0.354230,0.338009"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV23e_W50,3,"0.309252,0.329197,0.361552"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV23e_W50,3,"0.342934,0.324683,0.332383"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV23e_W50,3,"0.335900,0.325565,0.338535"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV23f_W50,3,"0.455705,0.276399,0.267895"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV23f_W50,3,"0.410643,0.300433,0.288924"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV23f_W50,3,"0.372526,0.308835,0.318639"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV23f_W50,3,"0.395562,0.293957,0.310481"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV23f_W50,3,"0.367786,0.329681,0.302533"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV23f_W50,3,"0.374126,0.327595,0.298279"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV23f_W50,3,"0.346436,0.333164,0.320401"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV23f_W50,3,"0.342008,0.321287,0.336706"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV23f_W50,3,"0.370702,0.319565,0.309733"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV23f_W50,3,"0.366184,0.318146,0.315670"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV23f_W50,3,"0.357124,0.327715,0.315161"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV23f_W50,3,"0.360677,0.328400,0.310923"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV23f_W50,3,"0.338555,0.333306,0.328139"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV23f_W50,3,"0.351789,0.320308,0.327903"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV23f_W50,3,"0.374354,0.317710,0.307935"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV23f_W50,3,"0.375211,0.320935,0.303855"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV23f_W50,3,"0.348234,0.329702,0.322064"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV23f_W50,3,"0.327082,0.322011,0.350907"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV23f_W50,3,"0.347357,0.328871,0.323772"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV23f_W50,3,"0.353545,0.329540,0.316915"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV23f_W50,3,"0.329863,0.337686,0.332451"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV23f_W50,3,"0.322673,0.320161,0.357166"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV23f_W50,3,"0.350852,0.316968,0.332180"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV23f_W50,3,"0.347253,0.316178,0.336569"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,FAMSURV26a_W50,4,"0.291582,0.227084,0.269669,0.211666"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV26a_W50,4,"0.239338,0.231975,0.279815,0.248872"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV26a_W50,4,"0.208834,0.218856,0.318433,0.253877"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Very liberal,FAMSURV26a_W50,4,"0.276166,0.220179,0.238070,0.265586"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV26a_W50,4,"0.237642,0.249047,0.275669,0.237642"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV26a_W50,4,"0.222254,0.259841,0.283159,0.234747"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV26a_W50,4,"0.197687,0.247955,0.315903,0.238456"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV26a_W50,4,"0.211287,0.237556,0.277731,0.273426"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very conservative,FAMSURV26a_W50,4,"0.256303,0.246484,0.258313,0.238900"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,FAMSURV26a_W50,4,"0.256338,0.240807,0.246518,0.256338"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,FAMSURV26a_W50,4,"0.234204,0.243534,0.282504,0.239758"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,FAMSURV26a_W50,4,"0.215996,0.246675,0.290654,0.246675"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,FAMSURV26a_W50,4,"0.191459,0.242027,0.328238,0.238275"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Very liberal,FAMSURV26a_W50,4,"0.253848,0.240339,0.247968,0.257846"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,FAMSURV26a_W50,4,"0.244920,0.239247,0.268992,0.246841"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,FAMSURV26a_W50,4,"0.226638,0.246976,0.275521,0.250865"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,FAMSURV26a_W50,4,"0.198186,0.240933,0.314235,0.246646"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,FAMSURV26a_W50,4,"0.219226,0.240773,0.283700,0.256301"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,FAMSURV26a_W50,4,"0.239106,0.237245,0.273068,0.250581"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,FAMSURV26a_W50,4,"0.226139,0.244514,0.277071,0.252276"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,FAMSURV26a_W50,4,"0.200807,0.234767,0.318392,0.246034"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,FAMSURV26a_W50,4,"0.220547,0.225777,0.266030,0.287647"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,FAMSURV26a_W50,4,"0.265687,0.230833,0.241911,0.261568"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,FAMSURV26a_W50,4,"0.265296,0.230493,0.230493,0.273717"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,FAMSURV27a_W50,4,"0.237279,0.242906,0.286214,0.233601"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,FAMSURV27a_W50,4,"0.203330,0.234032,0.324921,0.237717"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,FAMSURV27a_W50,4,"0.233411,0.258363,0.283756,0.224470"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,FAMSURV27a_W50,4,"0.222004,0.269888,0.289547,0.218562"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,FAMSURV27a_W50,4,"0.191823,0.260151,0.323763,0.224264"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Refused,FAMSURV27a_W50,4,"0.207959,0.246957,0.284246,0.260839"
