ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ADMISSIONe_W43,3,"0.451430,0.330273,0.218297"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q15_e_W82,5,"0.238815,0.318860,0.227879,0.107642,0.106805"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q15_e_W82,5,"0.307837,0.296044,0.150028,0.098391,0.147702"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q15_e_W82,5,"0.269904,0.305841,0.188423,0.116995,0.118837"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q15_e_W82,5,"0.253274,0.357173,0.191181,0.099961,0.098411"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q15_e_W82,5,"0.233316,0.326468,0.231500,0.105989,0.102728"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q15_e_W82,5,"0.299985,0.304709,0.153217,0.098155,0.143934"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q15_e_W82,5,"0.263463,0.298543,0.195789,0.119683,0.122522"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q15_e_W82,5,"0.245680,0.338438,0.206883,0.108171,0.100827"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q15_e_W82,5,"0.234353,0.322835,0.230720,0.106460,0.105631"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q15_e_W82,5,"0.288382,0.292924,0.170861,0.102826,0.145008"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q15_e_W82,5,"0.270264,0.276673,0.180035,0.131716,0.141311"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q15_e_W82,5,"0.253574,0.310686,0.191408,0.124552,0.119780"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q15_e_W82,5,"0.287467,0.267949,0.153870,0.121721,0.168993"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q17_W82,4,"0.262380,0.240773,0.250364,0.246483"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q17_W82,4,"0.246736,0.248672,0.270987,0.233605"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q17_W82,4,"0.234567,0.238260,0.285160,0.242013"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q17_W82,4,"0.265936,0.229251,0.234688,0.270124"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q17_W82,4,"0.240563,0.256078,0.268368,0.234991"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q17_W82,4,"0.252522,0.273042,0.266717,0.207719"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q17_W82,4,"0.236489,0.261770,0.289753,0.211988"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q17_W82,4,"0.272532,0.252051,0.238637,0.236780"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q17_W82,4,"0.228522,0.245168,0.271376,0.254934"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q17_W82,4,"0.233695,0.250719,0.281891,0.233695"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q17_W82,4,"0.232452,0.241712,0.291560,0.234275"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q17_W82,4,"0.263245,0.232313,0.247296,0.257147"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q17_W82,4,"0.238057,0.232543,0.255398,0.274002"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q17_W82,4,"0.244569,0.240777,0.260342,0.254311"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q17_W82,4,"0.275764,0.219859,0.219859,0.284518"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q18_W82,2,"0.786623,0.213377"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q18_W82,2,"0.763484,0.236516"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q18_W82,2,"0.735642,0.264358"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q18_W82,2,"0.816406,0.183594"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q18_W82,2,"0.787931,0.212069"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q18_W82,2,"0.735642,0.264358"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q18_W82,2,"0.707405,0.292595"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q18_W82,2,"0.781331,0.218669"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q18_W82,2,"0.785309,0.214691"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q18_W82,2,"0.743168,0.256832"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q18_W82,2,"0.705785,0.294215"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q18_W82,2,"0.777300,0.222700"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q18_W82,2,"0.795658,0.204342"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q18_W82,2,"0.741674,0.258326"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q18_W82,2,"0.774583,0.225417"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q1_W82,4,"0.124944,0.168130,0.387872,0.319055"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q1_W82,4,"0.083400,0.146371,0.465166,0.305063"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q1_W82,4,"0.085875,0.139388,0.460621,0.314116"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q1_W82,4,"0.093721,0.124161,0.420030,0.362088"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q1_W82,4,"0.106291,0.179400,0.413871,0.300438"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q1_W82,4,"0.090022,0.195097,0.464371,0.250509"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q1_W82,4,"0.092034,0.170604,0.471053,0.266309"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q1_W82,4,"0.101165,0.153058,0.429261,0.316517"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q1_W82,4,"0.102885,0.175013,0.410108,0.311994"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q1_W82,4,"0.085134,0.164100,0.482317,0.268450"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q1_W82,4,"0.091344,0.161571,0.478609,0.268475"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q1_W82,4,"0.099030,0.141853,0.436939,0.322178"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q1_W82,4,"0.105139,0.169330,0.369850,0.355681"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q1_W82,4,"0.087670,0.162514,0.421529,0.328287"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q1_W82,4,"0.106617,0.139055,0.355090,0.399238"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q21_a_W82,4,"0.334699,0.241074,0.221222,0.203005"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q21_a_W82,4,"0.309446,0.244792,0.250597,0.195165"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q21_a_W82,4,"0.304205,0.252195,0.242533,0.201067"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q21_a_W82,4,"0.349800,0.249991,0.202449,0.197759"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q21_a_W82,4,"0.316508,0.266527,0.235209,0.181756"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q21_a_W82,4,"0.302238,0.266724,0.250564,0.180474"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q21_a_W82,4,"0.297112,0.270524,0.252156,0.180208"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q21_a_W82,4,"0.341421,0.272205,0.211993,0.174381"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q21_a_W82,4,"0.311818,0.268804,0.231723,0.187655"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q21_a_W82,4,"0.302485,0.260758,0.254718,0.182039"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q21_a_W82,4,"0.304677,0.264708,0.242910,0.187706"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q21_a_W82,4,"0.343599,0.265513,0.208404,0.182484"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q21_a_W82,4,"0.313179,0.257614,0.223819,0.205388"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q21_a_W82,4,"0.299165,0.253898,0.246087,0.200850"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q21_a_W82,4,"0.339764,0.254471,0.202882,0.202882"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q22_W82,2,"0.472683,0.527317"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q22_W82,2,"0.441673,0.558327"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q22_W82,2,"0.373876,0.626124"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q22_W82,2,"0.362969,0.637031"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q22_W82,2,"0.468791,0.531209"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q22_W82,2,"0.426322,0.573678"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q22_W82,2,"0.377541,0.622459"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q22_W82,2,"0.362969,0.637031"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q22_W82,2,"0.433981,0.566019"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q22_W82,2,"0.418697,0.581303"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q22_W82,2,"0.352202,0.647798"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q22_W82,2,"0.331120,0.668880"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q22_W82,2,"0.407333,0.592667"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q22_W82,2,"0.381220,0.618780"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q22_W82,2,"0.290981,0.709019"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q26_a_W82,4,"0.169694,0.199949,0.334851,0.295505"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q26_a_W82,4,"0.143154,0.183813,0.386104,0.286928"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q26_a_W82,4,"0.140392,0.183106,0.390676,0.285825"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q26_a_W82,4,"0.158506,0.170052,0.346209,0.325233"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q26_a_W82,4,"0.152130,0.203120,0.364941,0.279810"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q26_a_W82,4,"0.153872,0.229192,0.369120,0.247816"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q26_a_W82,4,"0.147345,0.212717,0.391247,0.248691"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q26_a_W82,4,"0.170077,0.198840,0.346259,0.284825"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q26_a_W82,4,"0.144589,0.190059,0.366348,0.299004"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q26_a_W82,4,"0.143022,0.189473,0.391823,0.275682"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q26_a_W82,4,"0.143604,0.197822,0.396502,0.262072"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q26_a_W82,4,"0.164009,0.184401,0.349931,0.301659"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q26_a_W82,4,"0.158231,0.182123,0.324670,0.334976"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q26_a_W82,4,"0.155196,0.187202,0.341638,0.315964"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q26_a_W82,4,"0.182551,0.179721,0.294003,0.343725"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q27_W82,3,"0.403268,0.262411,0.334321"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q27_W82,3,"0.369849,0.242553,0.387598"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q27_W82,3,"0.306296,0.248046,0.445658"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q27_W82,3,"0.364573,0.292943,0.342485"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q27_W82,3,"0.349109,0.296285,0.354606"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q27_W82,3,"0.342694,0.268983,0.388323"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q27_W82,3,"0.296138,0.259307,0.444555"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q27_W82,3,"0.348234,0.322064,0.329702"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q27_W82,3,"0.330401,0.289309,0.380290"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q27_W82,3,"0.328430,0.249857,0.421713"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q27_W82,3,"0.285022,0.259515,0.455463"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q27_W82,3,"0.331720,0.306791,0.361488"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q27_W82,3,"0.329875,0.293397,0.376729"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q27_W82,3,"0.325983,0.261935,0.412082"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q27_W82,3,"0.325084,0.315082,0.359835"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q33_k_W82,3,"0.422228,0.387458,0.190313"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q33_k_W82,3,"0.383940,0.402365,0.213695"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q33_k_W82,3,"0.347436,0.406194,0.246369"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q33_k_W82,3,"0.391452,0.407046,0.201502"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q33_k_W82,3,"0.372401,0.418701,0.208898"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q33_k_W82,3,"0.363892,0.428769,0.207339"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q33_k_W82,3,"0.326496,0.419229,0.254275"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q33_k_W82,3,"0.374810,0.421410,0.203781"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q33_k_W82,3,"0.362109,0.423348,0.214543"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q33_k_W82,3,"0.362079,0.420019,0.217903"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q33_k_W82,3,"0.332529,0.420356,0.247115"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q33_k_W82,3,"0.373007,0.419383,0.207610"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q33_k_W82,3,"0.377131,0.404602,0.218267"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q33_k_W82,3,"0.364782,0.406944,0.228275"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q33_k_W82,3,"0.378203,0.399462,0.222334"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q33_r_W82,3,"0.523547,0.374162,0.102290"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q33_r_W82,3,"0.456225,0.421939,0.121836"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q33_r_W82,3,"0.414714,0.427878,0.157408"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q33_r_W82,3,"0.495188,0.401015,0.103797"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q33_r_W82,3,"0.455578,0.424645,0.119777"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q33_r_W82,3,"0.416100,0.456997,0.126903"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q33_r_W82,3,"0.373077,0.446515,0.180408"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q33_r_W82,3,"0.449345,0.428768,0.121888"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q33_r_W82,3,"0.447170,0.433412,0.119418"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q33_r_W82,3,"0.416328,0.453688,0.129984"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q33_r_W82,3,"0.390295,0.445730,0.163975"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q33_r_W82,3,"0.450617,0.429982,0.119402"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q33_r_W82,3,"0.473715,0.408368,0.117917"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q33_r_W82,3,"0.426286,0.436396,0.137318"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q33_r_W82,3,"0.464926,0.403935,0.131139"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q34_a_W82,4,"0.308559,0.283150,0.231100,0.177191"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q34_a_W82,4,"0.264537,0.297427,0.260435,0.177601"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q34_a_W82,4,"0.241541,0.280192,0.295942,0.182325"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q34_a_W82,4,"0.288986,0.282292,0.237714,0.191008"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q34_a_W82,4,"0.264828,0.304815,0.256680,0.173678"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q34_a_W82,4,"0.256939,0.324801,0.254939,0.163320"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q34_a_W82,4,"0.233402,0.304414,0.292752,0.169432"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q34_a_W82,4,"0.280311,0.305466,0.236046,0.178177"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_a_W82,4,"0.243540,0.293765,0.275967,0.186728"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q34_a_W82,4,"0.233640,0.302353,0.286262,0.177744"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q34_a_W82,4,"0.228805,0.289237,0.307891,0.174066"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q34_a_W82,4,"0.268373,0.290181,0.254091,0.187355"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q34_a_W82,4,"0.247809,0.270047,0.261738,0.220406"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q34_a_W82,4,"0.235942,0.280188,0.267357,0.216513"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q34_a_W82,4,"0.274350,0.261787,0.232838,0.231026"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q37_W82,2,"0.864310,0.135690"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q37_W82,2,"0.860604,0.139396"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q37_W82,2,"0.805632,0.194368"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q37_W82,2,"0.853913,0.146087"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q37_W82,2,"0.828939,0.171061"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q37_W82,2,"0.805632,0.194368"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q37_W82,2,"0.740174,0.259826"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q37_W82,2,"0.805632,0.194368"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q37_W82,2,"0.831143,0.168857"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q37_W82,2,"0.827828,0.172172"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q37_W82,2,"0.754915,0.245085"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q37_W82,2,"0.812867,0.187133"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q37_W82,2,"0.832237,0.167763"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q37_W82,2,"0.809276,0.190724"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q37_W82,2,"0.785309,0.214691"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q43_b_W82,4,"0.494108,0.222712,0.169430,0.113750"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q43_b_W82,4,"0.469293,0.228715,0.195630,0.106362"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q43_b_W82,4,"0.435051,0.245956,0.205504,0.113490"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q43_b_W82,4,"0.531817,0.209896,0.147680,0.110607"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q43_b_W82,4,"0.478933,0.235244,0.184645,0.101177"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q43_b_W82,4,"0.483495,0.235637,0.186404,0.094465"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q43_b_W82,4,"0.441822,0.251743,0.207078,0.099357"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q43_b_W82,4,"0.539448,0.212908,0.148633,0.099011"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q43_b_W82,4,"0.462838,0.243899,0.179840,0.113423"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q43_b_W82,4,"0.470260,0.240185,0.187056,0.102498"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q43_b_W82,4,"0.444412,0.249293,0.195672,0.110623"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q43_b_W82,4,"0.532800,0.215271,0.144526,0.107403"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q43_b_W82,4,"0.486168,0.222584,0.165410,0.125838"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q43_b_W82,4,"0.475363,0.226307,0.176248,0.122083"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q43_b_W82,4,"0.534296,0.196557,0.136151,0.132997"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q43_d_W82,4,"0.462601,0.232610,0.186908,0.117881"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q43_d_W82,4,"0.390301,0.251997,0.234887,0.122814"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,GAP21Q43_d_W82,4,"0.368600,0.261377,0.243630,0.126393"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,GAP21Q43_d_W82,4,"0.439225,0.242563,0.190390,0.127822"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,GAP21Q43_d_W82,4,"0.397581,0.262785,0.223023,0.116610"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,GAP21Q43_d_W82,4,"0.383996,0.265986,0.232905,0.117112"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,GAP21Q43_d_W82,4,"0.350782,0.275332,0.252659,0.121227"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,GAP21Q43_d_W82,4,"0.424298,0.253360,0.198864,0.123478"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,GAP21Q43_d_W82,4,"0.378907,0.268685,0.224495,0.127913"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,GAP21Q43_d_W82,4,"0.363348,0.270017,0.242042,0.124593"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,GAP21Q43_d_W82,4,"0.358350,0.270497,0.244374,0.126779"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,GAP21Q43_d_W82,4,"0.426669,0.248874,0.195343,0.129114"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,GAP21Q43_d_W82,4,"0.400150,0.248459,0.207595,0.143797"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,GAP21Q43_d_W82,4,"0.370638,0.254736,0.228344,0.146282"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,GAP21Q43_d_W82,4,"0.437493,0.226968,0.179547,0.155993"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,GAP21Q47_W82,4,"0.207599,0.168118,0.220988,0.403295"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,GAP21Q47_W82,4,"0.173537,0.148434,0.283888,0.394140"
