ty,gk,qk,n_opt,mouth_pred
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,ABORTIONRESTR_W32,2,"0.594551,0.405449"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,FATHER_W50,2,"0.581303,0.418697"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,FATHER_W50,2,"0.525369,0.474631"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,FATHER_W50,2,"0.537041,0.462959"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,FATHER_W50,2,"0.488283,0.511717"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,FATHER_W50,2,"0.511717,0.488283"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,FATHER_W50,2,"0.544801,0.455199"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,FATHER_W50,2,"0.560253,0.439747"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,FATHER_W50,2,"0.517571,0.482429"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,FATHER_W50,2,"0.538983,0.461017"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,FATHER_W50,2,"0.523420,0.476580"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,FATHER_W50,2,"0.527317,0.472683"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,FATHER_W50,2,"0.470737,0.529263"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,FATHER_W50,2,"0.509764,0.490236"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Democrat,FATHER_W50,2,"0.503906,0.496094"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,FATHER_W50,2,"0.505859,0.494141"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,FATHER_W50,2,"0.527317,0.472683"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,FATHER_W50,2,"0.533154,0.466846"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,FATHER_W50,2,"0.496094,0.503906"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,FATHER_W50,2,"0.486332,0.513668"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,FATHER_W50,2,"0.538983,0.461017"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,FEDSHAREA_W32,3,"0.411635,0.294182,0.294182"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,FEDSHAREA_W32,3,"0.357057,0.291422,0.351521"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,FEDSHAREA_W32,3,"0.386132,0.320115,0.293754"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,FEDSHAREA_W32,3,"0.356096,0.309382,0.334522"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,FEDSHAREA_W32,3,"0.331268,0.316098,0.352633"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,FEDSHAREA_W32,3,"0.370702,0.319565,0.309733"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,FEDSHAREA_W32,3,"0.345036,0.304494,0.350470"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,FEDSHAREA_W32,3,"0.330125,0.310124,0.359750"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,FEDSHAREA_W32,3,"0.374383,0.312809,0.312809"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,FEDSHAREA_W32,3,"0.368910,0.315545,0.315545"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,FEDSHAREA_W32,3,"0.336624,0.299399,0.363977"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,FEDSHAREA_W32,3,"0.339629,0.304442,0.355929"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,FEDSHAREA_W32,3,"0.355266,0.292234,0.352501"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,FEDSHAREA_W32,3,"0.364358,0.314097,0.321545"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,FEDSHAREA_W32,3,"0.337799,0.291201,0.371000"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,FEDSHAREA_W32,3,"0.319993,0.302963,0.377044"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,FEDSHAREA_W32,3,"0.325463,0.294032,0.380505"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,FEDSHAREA_W32,3,"0.366519,0.294506,0.338975"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,FEELA_W32,4,"0.365047,0.258857,0.237540,0.138556"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,FEELA_W32,4,"0.304971,0.277679,0.252830,0.164520"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,FEELA_W32,4,"0.293765,0.291479,0.247375,0.167382"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,FEELA_W32,4,"0.264668,0.326821,0.256525,0.151986"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,FEELA_W32,4,"0.256037,0.313703,0.266236,0.164023"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,FEELA_W32,4,"0.295384,0.279664,0.252656,0.172296"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,FEELA_W32,4,"0.256037,0.313703,0.266236,0.164023"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,FEELA_W32,4,"0.258657,0.319399,0.271070,0.150873"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,FEELA_W32,4,"0.294283,0.291993,0.242071,0.171654"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,FEELA_W32,4,"0.307008,0.275200,0.242863,0.174928"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,FEELA_W32,4,"0.264908,0.307298,0.256757,0.171037"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,FEELA_W32,4,"0.277055,0.309078,0.252262,0.161605"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,FEELA_W32,4,"0.312273,0.297973,0.237565,0.152190"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,FEELA_W32,4,"0.296315,0.274046,0.245653,0.183986"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,FEELA_W32,4,"0.262356,0.294974,0.262356,0.180314"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,FEELA_W32,4,"0.257172,0.293700,0.265336,0.183793"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,FEELA_W32,4,"0.272961,0.283834,0.246599,0.196606"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,FEELA_W32,4,"0.288969,0.280078,0.241443,0.189510"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,FEELD_W32,4,"0.448136,0.211685,0.216705,0.123475"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,FEELD_W32,4,"0.405139,0.227262,0.218556,0.149042"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,FEELD_W32,4,"0.383778,0.247786,0.216968,0.151468"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,FEELD_W32,4,"0.346667,0.278555,0.229133,0.145646"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,FEELD_W32,4,"0.333271,0.269891,0.238178,0.158661"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,FEELD_W32,4,"0.388017,0.235344,0.221086,0.155553"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,FEELD_W32,4,"0.350336,0.264447,0.229756,0.155461"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,FEELD_W32,4,"0.344137,0.268015,0.242131,0.145717"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,FEELD_W32,4,"0.397226,0.239055,0.204474,0.159245"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,FEELD_W32,4,"0.385623,0.233892,0.214631,0.165854"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,FEELD_W32,4,"0.346475,0.263584,0.223701,0.166240"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,FEELD_W32,4,"0.367544,0.262672,0.217762,0.152023"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,FEELD_W32,4,"0.400589,0.244875,0.209453,0.145084"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,FEELD_W32,4,"0.362314,0.241353,0.219755,0.176578"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,FEELD_W32,4,"0.326597,0.262428,0.233408,0.177567"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,FEELD_W32,4,"0.314107,0.260404,0.240834,0.184654"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,FEELD_W32,4,"0.324885,0.253021,0.225041,0.197053"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,FEELD_W32,4,"0.365450,0.239668,0.208227,0.186654"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,FREECOLL_W92,4,"0.413766,0.271354,0.175199,0.139681"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,FREECOLL_W92,4,"0.347139,0.292320,0.204073,0.156468"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,FREECOLL_W92,4,"0.323421,0.299116,0.222284,0.155179"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,FREECOLL_W92,4,"0.367379,0.295197,0.181866,0.155558"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,FREECOLL_W92,4,"0.321514,0.319012,0.196538,0.162936"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,FREECOLL_W92,4,"0.315632,0.318107,0.203787,0.162473"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,FREECOLL_W92,4,"0.282411,0.320014,0.234127,0.163447"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,FREECOLL_W92,4,"0.320766,0.318269,0.194554,0.166411"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,FREECOLL_W92,4,"0.313684,0.313684,0.207332,0.165300"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,FREECOLL_W92,4,"0.296784,0.320900,0.217132,0.165185"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,FREECOLL_W92,4,"0.288283,0.316617,0.237135,0.157966"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,FREECOLL_W92,4,"0.313602,0.316062,0.202477,0.167859"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,FREECOLL_W92,4,"0.309678,0.300150,0.209539,0.180634"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,FREECOLL_W92,4,"0.284067,0.309559,0.222967,0.183407"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,FREECOLL_W92,4,"0.269090,0.314598,0.241211,0.175100"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,FREECOLL_W92,4,"0.304668,0.307057,0.207765,0.180510"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,FREECOLL_W92,4,"0.289836,0.310948,0.227494,0.171722"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,FREECOLL_W92,4,"0.316171,0.299345,0.205737,0.178747"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,FREECOLL_W92,4,"0.293320,0.300276,0.221410,0.184995"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,FREECOLL_W92,4,"0.276526,0.296669,0.244033,0.182772"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,FREECOLL_W92,4,"0.274395,0.294382,0.225711,0.205512"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,FREECOLL_W92,4,"0.307811,0.296019,0.205046,0.191124"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GAYMARR2_W32,4,"0.382252,0.260673,0.206209,0.150866"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GAYMARR2_W32,4,"0.317432,0.284544,0.235895,0.162128"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GAYMARR2_W32,4,"0.290970,0.307326,0.231982,0.169722"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GAYMARR2_W32,4,"0.270107,0.320760,0.244021,0.165113"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GAYMARR2_W32,4,"0.239448,0.314748,0.279943,0.165861"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GAYMARR2_W32,4,"0.284336,0.302674,0.243205,0.169785"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GAYMARR2_W32,4,"0.255630,0.318137,0.263745,0.162488"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GAYMARR2_W32,4,"0.234715,0.315844,0.296708,0.152732"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GAYMARR2_W32,4,"0.269778,0.303320,0.255421,0.171481"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GAYMARR2_W32,4,"0.289818,0.287562,0.231063,0.191558"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GAYMARR2_W32,4,"0.250115,0.304062,0.254053,0.191770"
RACExPOLPARTY,RACExPOLPARTY :: Other | Independent,GAYMARR2_W32,4,"0.259797,0.313375,0.257775,0.169053"
RACExPOLPARTY,RACExPOLPARTY :: Other | Republican,GAYMARR2_W32,4,"0.273081,0.295271,0.252558,0.179091"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GAYMARR2_W32,4,"0.297791,0.288629,0.230115,0.183464"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GAYMARR2_W32,4,"0.264025,0.299180,0.253910,0.182885"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GAYMARR2_W32,4,"0.243688,0.293944,0.282683,0.179684"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GAYMARR2_W32,4,"0.253045,0.288987,0.253045,0.204922"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GAYMARR2_W32,4,"0.283130,0.289845,0.238420,0.188605"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GODMORALIMP_W92,4,"0.427772,0.296309,0.179721,0.096198"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GODMORALIMP_W92,4,"0.403536,0.306994,0.192112,0.097358"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,GODMORALIMP_W92,4,"0.377300,0.312793,0.205135,0.104772"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GODMORALIMP_W92,4,"0.461950,0.269453,0.164713,0.103883"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GODMORALIMP_W92,4,"0.382390,0.327076,0.190782,0.099752"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GODMORALIMP_W92,4,"0.383546,0.341133,0.188392,0.086928"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GODMORALIMP_W92,4,"0.344604,0.341922,0.213969,0.099505"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,GODMORALIMP_W92,4,"0.419357,0.304421,0.173454,0.102768"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GODMORALIMP_W92,4,"0.367630,0.329541,0.198321,0.104508"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GODMORALIMP_W92,4,"0.366888,0.347363,0.197921,0.087827"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GODMORALIMP_W92,4,"0.356482,0.348224,0.207934,0.087360"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GODMORALIMP_W92,4,"0.410719,0.307615,0.179430,0.102236"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GODMORALIMP_W92,4,"0.370190,0.314176,0.193558,0.122076"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GODMORALIMP_W92,4,"0.364791,0.329561,0.195259,0.110389"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,GODMORALIMP_W92,4,"0.345037,0.334421,0.207647,0.112896"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,GODMORALIMP_W92,4,"0.402920,0.292488,0.178794,0.125798"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,GODMORALIMP_W92,4,"0.329827,0.327260,0.209651,0.133262"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GODMORALIMP_W92,4,"0.352716,0.318653,0.197856,0.130775"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GODMORALIMP_W92,4,"0.354315,0.322607,0.203466,0.119611"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GODMORALIMP_W92,4,"0.333563,0.320784,0.217053,0.128600"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GODMORALIMP_W92,4,"0.337135,0.306965,0.196649,0.159251"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GODMORALIMP_W92,4,"0.417688,0.284839,0.170085,0.127388"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GOVAID_W92,2,"0.422505,0.577495"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GOVAID_W92,2,"0.401688,0.598312"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Other,GOVAID_W92,2,"0.390476,0.609524"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GOVAID_W92,2,"0.361165,0.638835"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GOVAID_W92,2,"0.329392,0.670608"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GOVAID_W92,2,"0.353986,0.646014"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GOVAID_W92,2,"0.368406,0.631594"
RACExPOLPARTY,RACExPOLPARTY :: Black | Republican,GOVAID_W92,2,"0.353986,0.646014"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GOVAID_W92,2,"0.345105,0.654895"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GOVAID_W92,2,"0.370225,0.629775"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GOVAID_W92,2,"0.366590,0.633410"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GOVAID_W92,2,"0.362969,0.637031"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GOVAID_W92,2,"0.357568,0.642432"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GOVAID_W92,2,"0.368406,0.631594"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,GOVAID_W92,2,"0.372049,0.627951"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,GOVAID_W92,2,"0.366590,0.633410"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,GOVAID_W92,2,"0.428233,0.571767"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GOVAID_W92,2,"0.341583,0.658418"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GOVAID_W92,2,"0.377541,0.622459"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GOVAID_W92,2,"0.373876,0.626124"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GOVAID_W92,2,"0.372049,0.627951"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GOVAID_W92,2,"0.346873,0.653127"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GOVPRIORITYb_W54,4,"0.543875,0.173833,0.175196,0.107095"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GOVPRIORITYb_W54,4,"0.556851,0.175221,0.171162,0.096766"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GOVPRIORITYb_W54,4,"0.614688,0.139315,0.144865,0.101132"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GOVPRIORITYb_W54,4,"0.492104,0.208370,0.189723,0.109803"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GOVPRIORITYb_W54,4,"0.537760,0.196291,0.173227,0.092722"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GOVPRIORITYb_W54,4,"0.503053,0.198543,0.196998,0.101406"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GOVPRIORITYb_W54,4,"0.476804,0.211580,0.195680,0.115936"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GOVPRIORITYb_W54,4,"0.539594,0.198505,0.175180,0.086721"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GOVPRIORITYb_W54,4,"0.527242,0.187994,0.187994,0.096771"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GOVPRIORITYb_W54,4,"0.584899,0.161157,0.156198,0.097746"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GOVPRIORITYb_W54,4,"0.477107,0.200448,0.182510,0.139935"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GOVPRIORITYb_W54,4,"0.531702,0.192570,0.166005,0.109723"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,GOVPRIORITYb_W54,4,"0.507983,0.186877,0.185422,0.119718"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,GOVPRIORITYb_W54,4,"0.497253,0.207286,0.174552,0.120909"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GOVPRIORITYb_W54,4,"0.482794,0.206031,0.183248,0.127928"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GOVPRIORITYb_W54,4,"0.527402,0.200179,0.168568,0.103852"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GOVPRIORITYb_W54,4,"0.490559,0.198204,0.189127,0.122110"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GOVPRIORITYb_W54,4,"0.483624,0.196934,0.168447,0.150995"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GOVPRIORITYb_W54,4,"0.591478,0.149549,0.141590,0.117382"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GOVPRIORITYf_W54,4,"0.834666,0.070688,0.060463,0.034183"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GOVPRIORITYf_W54,4,"0.837525,0.072048,0.057441,0.032986"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GOVPRIORITYf_W54,4,"0.856755,0.059221,0.049481,0.034543"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GOVPRIORITYf_W54,4,"0.803514,0.093014,0.066474,0.036998"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GOVPRIORITYf_W54,4,"0.810979,0.094614,0.060140,0.034267"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GOVPRIORITYf_W54,4,"0.759864,0.108617,0.088651,0.042869"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GOVPRIORITYf_W54,4,"0.782466,0.097937,0.077475,0.042122"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GOVPRIORITYf_W54,4,"0.811204,0.091015,0.064037,0.033745"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GOVPRIORITYf_W54,4,"0.781090,0.095500,0.082972,0.040437"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GOVPRIORITYf_W54,4,"0.814815,0.082591,0.062343,0.040252"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GOVPRIORITYf_W54,4,"0.769010,0.097769,0.077948,0.055273"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GOVPRIORITYf_W54,4,"0.809397,0.088018,0.060023,0.042563"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,GOVPRIORITYf_W54,4,"0.769886,0.095613,0.083721,0.050780"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,GOVPRIORITYf_W54,4,"0.736183,0.122071,0.081317,0.060430"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GOVPRIORITYf_W54,4,"0.769819,0.100978,0.078030,0.051173"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GOVPRIORITYf_W54,4,"0.785875,0.101486,0.067604,0.045034"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GOVPRIORITYf_W54,4,"0.714818,0.121339,0.101383,0.062460"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GOVPRIORITYf_W54,4,"0.711774,0.120823,0.082394,0.085009"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GOVPRIORITYf_W54,4,"0.805151,0.084862,0.059708,0.050279"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GOVRESP_a_W54,2,"0.800692,0.199308"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GOVRESP_a_W54,2,"0.790530,0.209470"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GOVRESP_a_W54,2,"0.775945,0.224055"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GOVRESP_a_W54,2,"0.727975,0.272025"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GOVRESP_a_W54,2,"0.726426,0.273574"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GOVRESP_a_W54,2,"0.694303,0.305697"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GOVRESP_a_W54,2,"0.732592,0.267408"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,GOVRESP_a_W54,2,"0.729520,0.270480"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,GOVRESP_a_W54,2,"0.713831,0.286169"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,GOVRESP_a_W54,2,"0.715424,0.284576"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,GOVRESP_a_W54,2,"0.734120,0.265880"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,GOVRESP_a_W54,2,"0.734120,0.265880"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,GOVRESP_a_W54,2,"0.710628,0.289372"
RACExPOLPARTY,RACExPOLPARTY :: Refused | Independent,GOVRESP_a_W54,2,"0.672332,0.327668"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,GOVRESP_a_W54,2,"0.710628,0.289372"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,GOVRESP_a_W54,2,"0.697609,0.302391"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,GOVRESP_a_W54,2,"0.670608,0.329392"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,GOVRESP_a_W54,2,"0.674050,0.325950"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,GOVRESP_a_W54,2,"0.695958,0.304042"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,GOVRESP_d_W54,2,"0.775945,0.224055"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,GOVRESP_d_W54,2,"0.764892,0.235108"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,GOVRESP_d_W54,2,"0.752013,0.247987"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,GOVRESP_d_W54,2,"0.695958,0.304042"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,GOVRESP_d_W54,2,"0.699254,0.300746"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,GOVRESP_d_W54,2,"0.663669,0.336331"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,GOVRESP_d_W54,2,"0.699254,0.300746"
