ty,gk,qk,n_opt,mouth_pred
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,ADMISSIONa_W43,3,"0.338125,0.310281,0.351594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,FAMSURV5b_W50,3,"0.418257,0.294280,0.287463"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FAMSURV5b_W50,3,"0.411450,0.305764,0.282786"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FAMSURV5b_W50,3,"0.403971,0.307325,0.288705"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FAMSURV5b_W50,3,"0.380764,0.303572,0.315664"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,FAMSURV5b_W50,3,"0.399304,0.308558,0.292137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FAMSURV5b_W50,3,"0.401944,0.313035,0.285021"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FAMSURV5b_W50,3,"0.397373,0.311902,0.290725"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,FAMSURV5b_W50,3,"0.397111,0.319087,0.283802"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Democrat,FAMSURV5b_W50,3,"0.397476,0.307145,0.295379"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,FAMSURV5b_W50,3,"0.400265,0.306894,0.292840"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FAMSURV5b_W50,3,"0.406764,0.307042,0.286194"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FAMSURV5b_W50,3,"0.380764,0.315664,0.303572"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FAMSURV5b_W50,3,"0.378881,0.319049,0.302070"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FAMSURV5b_W50,3,"0.357124,0.315161,0.327715"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FAMSURV5b_W50,3,"0.373381,0.321874,0.304745"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FAMSURV5b_W50,3,"0.380793,0.313232,0.305976"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FAMSURV5b_W50,3,"0.383547,0.313042,0.303411"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,FAMSURV5b_W50,3,"0.368910,0.315545,0.315545"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FAMSURV5b_W50,3,"0.389538,0.325471,0.284992"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FAMSURV5b_W50,3,"0.386045,0.322553,0.291402"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FAMSURV5b_W50,3,"0.363463,0.320755,0.315782"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,FAMSURV5b_W50,3,"0.373067,0.331813,0.295120"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FAMSURV5b_W50,3,"0.386554,0.330637,0.282809"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FAMSURV5b_W50,3,"0.399739,0.321199,0.279062"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FAMSURV5b_W50,3,"0.387985,0.319148,0.292867"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FAMSURV5b_W50,3,"0.363463,0.315782,0.320755"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FAMSURV5b_W50,3,"0.394252,0.321779,0.283969"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FAMSURV9e_W50,4,"0.602950,0.174103,0.120598,0.102350"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FAMSURV9e_W50,4,"0.600296,0.177447,0.115467,0.106790"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FAMSURV9e_W50,4,"0.534901,0.192221,0.154454,0.118424"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,FAMSURV9e_W50,4,"0.594148,0.157434,0.111637,0.136781"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FAMSURV9e_W50,4,"0.552593,0.206489,0.131252,0.109665"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FAMSURV9e_W50,4,"0.556217,0.214441,0.128048,0.101295"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FAMSURV9e_W50,4,"0.502324,0.224653,0.161812,0.111211"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,FAMSURV9e_W50,4,"0.533721,0.205768,0.141422,0.119089"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FAMSURV9e_W50,4,"0.522917,0.206383,0.135350,0.135350"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FAMSURV9e_W50,4,"0.524360,0.213522,0.133619,0.128500"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,FAMSURV9e_W50,4,"0.488569,0.206873,0.142182,0.162377"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Democrat,FAMSURV9e_W50,4,"0.537153,0.205479,0.133708,0.123660"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,FAMSURV9e_W50,4,"0.562399,0.202102,0.126472,0.109026"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FAMSURV9e_W50,4,"0.558657,0.190073,0.126616,0.124653"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FAMSURV9e_W50,4,"0.494240,0.235294,0.148398,0.122069"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FAMSURV9e_W50,4,"0.529754,0.233247,0.131866,0.105133"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FAMSURV9e_W50,4,"0.469299,0.253168,0.168646,0.108886"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FAMSURV9e_W50,4,"0.481015,0.228998,0.145560,0.144427"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FAMSURV9e_W50,4,"0.498499,0.221208,0.145072,0.135222"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FAMSURV9e_W50,4,"0.532073,0.214977,0.131413,0.121537"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,FAMSURV9e_W50,4,"0.493124,0.231122,0.153961,0.121793"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FAMSURV9e_W50,4,"0.546187,0.199367,0.126726,0.127720"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FAMSURV9e_W50,4,"0.557129,0.201779,0.124312,0.116781"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FAMSURV9e_W50,4,"0.492721,0.215254,0.162482,0.129542"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,FAMSURV9e_W50,4,"0.476587,0.206585,0.144220,0.172608"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FAMSURV9e_W50,4,"0.559894,0.178953,0.117360,0.143793"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FAMSURV9e_W50,4,"0.628289,0.166480,0.099410,0.105821"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FAMSURV9e_W50,4,"0.585304,0.193013,0.111707,0.109975"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FAMSURV9e_W50,4,"0.520701,0.205509,0.153919,0.119872"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FAMSURV9e_W50,4,"0.643742,0.150532,0.088493,0.117234"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FCFAIR_W45,2,"0.472683,0.527317"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FCFAIR_W45,2,"0.461017,0.538983"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FCFAIR_W45,2,"0.414899,0.585101"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FCFAIR_W45,2,"0.409221,0.590779"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FCFAIR_W45,2,"0.384912,0.615088"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FCFAIR_W45,2,"0.373876,0.626124"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FCFAIR_W45,2,"0.405449,0.594551"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FCFAIR_W45,2,"0.338077,0.661923"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FCFAIR_W45,2,"0.413004,0.586996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FCFAIR_W45,2,"0.409221,0.590779"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FCFAIR_W45,2,"0.366590,0.633410"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FCFAIR_W45,2,"0.361165,0.638835"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FCFAIR_W45,2,"0.390476,0.609524"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FCFAIR_W45,2,"0.388618,0.611382"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FCFAIR_W45,2,"0.399812,0.600188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FCFAIR_W45,2,"0.433981,0.566019"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FCFAIR_W45,2,"0.403567,0.596433"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FCFAIR_W45,2,"0.379378,0.620622"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FCFAIR_W45,2,"0.424412,0.575588"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FCFAIR_W45,2,"0.459076,0.540924"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FCFAIR_W45,2,"0.426322,0.573678"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FCFAIR_W45,2,"0.405449,0.594551"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FEDSHAREA_W32,3,"0.415158,0.278724,0.306118"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FEDSHAREA_W32,3,"0.350691,0.281788,0.367521"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FEDSHAREA_W32,3,"0.333867,0.287812,0.378321"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FEDSHAREA_W32,3,"0.368881,0.310629,0.320490"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FEDSHAREA_W32,3,"0.344431,0.294608,0.360961"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FEDSHAREA_W32,3,"0.320551,0.298786,0.380663"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FEDSHAREA_W32,3,"0.371555,0.305633,0.322812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FEDSHAREA_W32,3,"0.331147,0.287705,0.381148"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FEDSHAREA_W32,3,"0.391513,0.286437,0.322050"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FEDSHAREA_W32,3,"0.347487,0.299553,0.352960"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FEDSHAREA_W32,3,"0.312438,0.280067,0.407495"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FEDSHAREA_W32,3,"0.300433,0.288924,0.410643"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FEDSHAREA_W32,3,"0.357869,0.289811,0.352320"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FEDSHAREA_W32,3,"0.343493,0.310320,0.346187"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FEDSHAREA_W32,3,"0.324262,0.290667,0.385071"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FEDSHAREA_W32,3,"0.354419,0.315227,0.330355"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FEDSHAREA_W32,3,"0.328358,0.296646,0.374996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FEDSHAREA_W32,3,"0.313042,0.303411,0.383547"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FEDSHAREA_W32,3,"0.374126,0.298279,0.327595"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FEDSHAREA_W32,3,"0.348299,0.297916,0.353784"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FEDSHAREA_W32,3,"0.318648,0.287874,0.393478"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FEDSHAREA_W32,3,"0.308558,0.292137,0.399304"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FEDSHAREA_W32,3,"0.364265,0.277118,0.358617"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FEDSHAREB_W32,3,"0.328105,0.269892,0.402003"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FEDSHAREB_W32,3,"0.259596,0.251610,0.488794"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FEDSHAREB_W32,3,"0.263266,0.267412,0.469322"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FEDSHAREB_W32,3,"0.288402,0.295241,0.416357"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FEDSHAREB_W32,3,"0.248396,0.272809,0.478795"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FEDSHAREB_W32,3,"0.250639,0.277432,0.471928"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FEDSHAREB_W32,3,"0.283391,0.287853,0.428756"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FEDSHAREB_W32,3,"0.243911,0.255616,0.500473"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FEDSHAREB_W32,3,"0.294933,0.262319,0.442747"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FEDSHAREB_W32,3,"0.276367,0.278535,0.445098"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FEDSHAREB_W32,3,"0.226352,0.239076,0.534572"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FEDSHAREB_W32,3,"0.234894,0.260004,0.505102"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FEDSHAREB_W32,3,"0.283098,0.268032,0.448869"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FEDSHAREB_W32,3,"0.278320,0.293964,0.427716"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FEDSHAREB_W32,3,"0.242886,0.262622,0.494491"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FEDSHAREB_W32,3,"0.274557,0.296867,0.428577"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FEDSHAREB_W32,3,"0.245190,0.267193,0.487618"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FEDSHAREB_W32,3,"0.249549,0.280575,0.469876"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FEDSHAREB_W32,3,"0.285224,0.276449,0.438326"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FEDSHAREB_W32,3,"0.265196,0.269372,0.465433"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FEDSHAREB_W32,3,"0.236317,0.255520,0.508162"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FEDSHAREB_W32,3,"0.243747,0.267703,0.488550"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FEDSHAREB_W32,3,"0.265659,0.241886,0.492455"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FIN_SITFUT_W54,2,"0.607663,0.392337"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FIN_SITFUT_W54,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FIN_SITFUT_W54,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,FIN_SITFUT_W54,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FIN_SITFUT_W54,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FIN_SITFUT_W54,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FIN_SITFUT_W54,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FIN_SITFUT_W54,2,"0.521471,0.478529"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FIN_SITFUT_W54,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,FIN_SITFUT_W54,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FIN_SITFUT_W54,2,"0.480479,0.519521"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FIN_SITFUT_W54,2,"0.523420,0.476580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FIN_SITFUT_W54,2,"0.500000,0.500000"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FIN_SITFUT_W54,2,"0.445530,0.554470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FIN_SITFUT_W54,2,"0.453262,0.546738"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FIN_SITFUT_W54,2,"0.509764,0.490236"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FIN_SITFUT_W54,2,"0.496094,0.503906"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FIN_SITFUT_W54,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FIN_SITFUT_W54,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FIN_SITFUT_W54,2,"0.476580,0.523420"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,FIN_SITFUT_W54,2,"0.459076,0.540924"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FIN_SITFUT_W54,2,"0.472683,0.527317"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FIN_SITFUT_W54,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FIN_SITFUT_W54,2,"0.519521,0.480479"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FIN_SITFUT_W54,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FIN_SITFUT_W54,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,FP_AUTH_W92,2,"0.640636,0.359364"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,FP_AUTH_W92,2,"0.607663,0.392337"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,FP_AUTH_W92,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,FP_AUTH_W92,2,"0.533154,0.466846"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,FP_AUTH_W92,2,"0.540924,0.459076"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,FP_AUTH_W92,2,"0.577495,0.422505"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,FP_AUTH_W92,2,"0.531209,0.468791"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,FP_AUTH_W92,2,"0.525369,0.474631"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,FP_AUTH_W92,2,"0.525369,0.474631"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,FP_AUTH_W92,2,"0.562177,0.437824"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,FP_AUTH_W92,2,"0.519521,0.480479"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,FP_AUTH_W92,2,"0.562177,0.437824"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,FP_AUTH_W92,2,"0.529263,0.470737"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,FP_AUTH_W92,2,"0.519521,0.480479"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,FP_AUTH_W92,2,"0.560253,0.439747"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,FP_AUTH_W92,2,"0.509764,0.490236"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,FP_AUTH_W92,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FP_AUTH_W92,2,"0.521471,0.478529"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,FP_AUTH_W92,2,"0.581303,0.418697"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,FP_AUTH_W92,2,"0.525369,0.474631"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,FP_AUTH_W92,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,FP_AUTH_W92,2,"0.556400,0.443600"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,FP_AUTH_W92,2,"0.513668,0.486332"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,FP_AUTH_W92,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,FP_AUTH_W92,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FP_AUTH_W92,2,"0.496094,0.503906"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,FP_AUTH_W92,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,FP_AUTH_W92,2,"0.505859,0.494141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,FP_AUTH_W92,2,"0.509764,0.490236"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,GAYMARR2_W32,4,"0.411118,0.232425,0.194198,0.162259"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,GAYMARR2_W32,4,"0.289911,0.280991,0.251879,0.177219"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,GAYMARR2_W32,4,"0.264534,0.264534,0.290534,0.180397"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,GAYMARR2_W32,4,"0.298217,0.289042,0.230444,0.182297"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,GAYMARR2_W32,4,"0.242807,0.314216,0.262537,0.180439"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,GAYMARR2_W32,4,"0.212881,0.290974,0.309740,0.186405"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,GAYMARR2_W32,4,"0.275514,0.275514,0.239371,0.209600"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,GAYMARR2_W32,4,"0.217190,0.285491,0.276708,0.220611"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,GAYMARR2_W32,4,"0.284491,0.253031,0.251062,0.211416"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,GAYMARR2_W32,4,"0.277931,0.302872,0.245273,0.173925"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,GAYMARR2_W32,4,"0.209054,0.326329,0.301805,0.162812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,GAYMARR2_W32,4,"0.194811,0.308884,0.344586,0.151719"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,GAYMARR2_W32,4,"0.241543,0.280195,0.278015,0.200247"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,GAYMARR2_W32,4,"0.277102,0.290401,0.246460,0.186038"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,GAYMARR2_W32,4,"0.214629,0.309854,0.293364,0.182154"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,GAYMARR2_W32,4,"0.286076,0.272976,0.242790,0.198159"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,GAYMARR2_W32,4,"0.237931,0.282550,0.276005,0.203513"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,GAYMARR2_W32,4,"0.225573,0.267875,0.305923,0.200629"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,GAYMARR2_W32,4,"0.252287,0.248375,0.262337,0.237001"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,GAYMARR2_W32,4,"0.322005,0.271155,0.224795,0.182045"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,GAYMARR2_W32,4,"0.259305,0.282574,0.259305,0.198816"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,GAYMARR2_W32,4,"0.249458,0.267630,0.291646,0.191266"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,GAYMARR2_W32,4,"0.308812,0.246207,0.227704,0.217277"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,GLBLZE_W92,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,GLBLZE_W92,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,GLBLZE_W92,2,"0.511717,0.488283"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,GLBLZE_W92,2,"0.494141,0.505859"
