ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,CANDEXP_W92,4,"0.364941,0.282005,0.214538,0.138516"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV19c_W43,3,"0.483928,0.261060,0.255012"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV19c_W43,3,"0.485895,0.258057,0.256049"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV19c_W43,3,"0.469466,0.286979,0.243556"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV19d_W43,3,"0.393990,0.279381,0.326629"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV19d_W43,3,"0.365787,0.298547,0.335665"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV24_W43,4,"0.269534,0.216577,0.286918,0.226971"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV24_W43,4,"0.243910,0.243910,0.303551,0.208628"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV26_W43,4,"0.285032,0.296387,0.263612,0.154969"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV26_W43,4,"0.256849,0.324688,0.277721,0.140742"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV29c_W43,4,"0.277518,0.334750,0.258675,0.129058"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV29c_W43,4,"0.236895,0.369788,0.276958,0.116359"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV29d_W43,4,"0.294400,0.344189,0.247910,0.113501"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV29d_W43,4,"0.214685,0.365191,0.288890,0.131234"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV47a_W43,4,"0.141197,0.153868,0.259702,0.445233"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV47a_W43,4,"0.130559,0.197530,0.285167,0.386744"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,4,"0.125838,0.181668,0.292582,0.399912"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV47a_W43,4,"0.125400,0.247447,0.291564,0.335588"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV47e_W43,4,"0.263191,0.295913,0.235923,0.204973"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,4,"0.227201,0.325451,0.251489,0.195860"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV5b_W43,5,"0.161702,0.150723,0.222754,0.281588,0.183233"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV5b_W43,5,"0.138424,0.163103,0.244846,0.284027,0.169600"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV5b_W43,5,"0.152016,0.166957,0.244826,0.281793,0.154410"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV5b_W43,5,"0.147635,0.158390,0.243410,0.284575,0.165991"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV5b_W43,5,"0.152105,0.160655,0.209533,0.264875,0.212833"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV5c_W43,5,"0.209245,0.177584,0.177584,0.189037,0.246551"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV5c_W43,5,"0.193284,0.191780,0.194800,0.188806,0.231330"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV5j_W43,5,"0.221854,0.179663,0.170101,0.215028,0.213355"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV5j_W43,5,"0.195458,0.195458,0.187970,0.214669,0.206445"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV5j_W43,5,"0.211273,0.193875,0.189384,0.214600,0.190869"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV5j_W43,5,"0.205667,0.191703,0.182924,0.217228,0.202478"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV5j_W43,5,"0.195737,0.186773,0.175457,0.214975,0.227058"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,SOCIETY_GUNS_W92,5,"0.136540,0.130288,0.293608,0.201793,0.237771"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,SOCIETY_GUNS_W92,5,"0.119514,0.138638,0.300458,0.223281,0.218109"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,UNIMMIGCOMM_W92,4,"0.205974,0.160413,0.347647,0.285967"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,UNIMMIGCOMM_W92,4,"0.184684,0.165549,0.378946,0.270821"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ADMISSIONa_W43,3,"0.173075,0.341523,0.485402"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,ADMISSIONa_W43,3,"0.208933,0.341791,0.449276"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,ADMISSIONh_W43,3,"0.324603,0.348248,0.327149"
RACExRELIG,RACExRELIG :: Black | Protestant,ADMISSIONh_W43,3,"0.342042,0.334119,0.323839"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,ADMISSIONh_W43,3,"0.331572,0.339435,0.328992"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV17_W43,4,"0.392678,0.245732,0.191376,0.170213"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV17_W43,4,"0.377860,0.234619,0.191490,0.196031"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV17_W43,4,"0.382562,0.233856,0.183555,0.200027"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV19f_W43,3,"0.393376,0.321064,0.285560"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV19f_W43,3,"0.399085,0.315702,0.285213"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV29b_W43,4,"0.239051,0.370250,0.266681,0.124018"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV29b_W43,4,"0.248947,0.337623,0.267081,0.146349"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV29b_W43,4,"0.226833,0.354081,0.271483,0.147603"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV2_W43,5,"0.293191,0.252747,0.126100,0.131123,0.196839"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV2_W43,5,"0.308576,0.234752,0.126639,0.136930,0.193102"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV2_W43,5,"0.266194,0.244273,0.130750,0.138100,0.220683"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV41_W43,4,"0.220709,0.260059,0.242401,0.276831"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV41_W43,4,"0.228719,0.245380,0.243470,0.282431"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV41_W43,4,"0.223059,0.241184,0.235597,0.300159"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV48_W43,4,"0.852996,0.092037,0.032057,0.022910"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV48_W43,4,"0.838582,0.089778,0.038613,0.033027"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV48_W43,4,"0.812138,0.113400,0.041717,0.032744"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV5a_W43,5,"0.185051,0.162036,0.216347,0.228508,0.208059"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV5a_W43,5,"0.209366,0.161785,0.217706,0.226378,0.184765"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV5a_W43,5,"0.193724,0.155661,0.192216,0.224723,0.233675"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV5h_W43,5,"0.211333,0.177960,0.175201,0.176575,0.258931"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV5h_W43,5,"0.254574,0.181936,0.184801,0.170913,0.207777"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV5h_W43,5,"0.210145,0.163661,0.161124,0.175583,0.289487"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV18b_W43,4,"0.169702,0.312129,0.353689,0.164481"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV18b_W43,4,"0.157624,0.336306,0.357996,0.148074"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV18e_W43,4,"0.199268,0.289933,0.344304,0.166495"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV18e_W43,4,"0.182218,0.305158,0.356765,0.155859"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV7_W43,4,"0.206084,0.260515,0.268784,0.264617"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV7_W43,4,"0.181996,0.266880,0.264803,0.286320"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,ECON4_g_W54,4,"0.163043,0.147297,0.304604,0.385056"
RACExRELIG,RACExRELIG :: White | Atheist,ECON4_g_W54,4,"0.190187,0.188707,0.276721,0.344385"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV10c_W50,4,"0.262213,0.270537,0.281314,0.185937"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV10c_W50,4,"0.275959,0.263322,0.269567,0.191151"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV9c_W50,4,"0.249958,0.281035,0.278848,0.190158"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV9c_W50,4,"0.252778,0.277623,0.271191,0.198408"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV9c_W50,4,"0.274588,0.264069,0.262014,0.199330"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV9c_W50,4,"0.261891,0.268101,0.272323,0.197685"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIOhF1_W41,4,"0.286453,0.254777,0.250827,0.207943"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIOhF1_W41,4,"0.295986,0.241577,0.249246,0.213191"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIOjF1_W41,4,"0.322844,0.271862,0.218447,0.186848"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIOjF1_W41,4,"0.324422,0.256639,0.211106,0.207833"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIOjF1_W41,4,"0.338581,0.253585,0.211878,0.195956"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIOjF1_W41,4,"0.322452,0.257081,0.223356,0.197111"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIOkF2_W41,4,"0.165094,0.173017,0.301291,0.360598"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIOkF2_W41,4,"0.196888,0.204732,0.260835,0.337545"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIOkF2_W41,4,"0.212897,0.195365,0.256803,0.334934"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIOkF2_W41,4,"0.190025,0.193017,0.280838,0.336120"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIOnF2_W41,4,"0.328483,0.344248,0.213748,0.113521"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIOnF2_W41,4,"0.325961,0.311034,0.213770,0.149236"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIOnF2_W41,4,"0.328974,0.301883,0.220863,0.148280"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIOnF2_W41,4,"0.325063,0.307763,0.225164,0.142009"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,INEQ5_d_W54,4,"0.301502,0.251915,0.244164,0.202419"
RACExRELIG,RACExRELIG :: White | Atheist,INEQ5_d_W54,4,"0.308029,0.241774,0.241774,0.208423"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RQ4_F1Bb_W42,4,"0.372986,0.283753,0.209226,0.134035"
RACExRELIG,RACExRELIG :: White | Atheist,RQ4_F1Bb_W42,4,"0.345033,0.279416,0.212569,0.162982"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RQ4_F1Ce_W42,4,"0.415597,0.279019,0.191767,0.113618"
RACExRELIG,RACExRELIG :: White | Atheist,RQ4_F1Ce_W42,4,"0.376154,0.275200,0.201341,0.147304"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RQ5_F1B_W42,4,"0.269244,0.291122,0.267149,0.172484"
RACExRELIG,RACExRELIG :: White | Atheist,RQ5_F1B_W42,4,"0.282708,0.265580,0.257409,0.194303"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RQ5_F1C_W42,4,"0.291288,0.300534,0.257060,0.151118"
RACExRELIG,RACExRELIG :: White | Atheist,RQ5_F1C_W42,4,"0.307383,0.271265,0.248926,0.172426"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,SOCIETY_TRANS_W92,5,"0.201463,0.262758,0.279704,0.147394,0.108681"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,SOCIETY_TRANS_W92,5,"0.224698,0.231830,0.246782,0.159335,0.137355"
RACExRELIG,RACExRELIG :: White | Agnostic,SOCIETY_TRANS_W92,5,"0.218449,0.215062,0.261449,0.154903,0.150137"
RACExRELIG,RACExRELIG :: White | Atheist,SOCIETY_TRANS_W92,5,"0.218377,0.245528,0.239841,0.158525,0.137729"
RACExRELIG,RACExRELIG :: White | Orthodox,SOCIETY_TRANS_W92,5,"0.211564,0.216581,0.247343,0.158454,0.166058"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,WORRY2a_W54,5,"0.213722,0.179972,0.240294,0.191579,0.174434"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,WORRY2a_W54,5,"0.212294,0.177378,0.229544,0.196340,0.184444"
RACExRELIG,RACExRELIG :: White | Agnostic,WORRY2a_W54,5,"0.268586,0.156665,0.198043,0.181734,0.194972"
RACExRELIG,RACExRELIG :: White | Atheist,WORRY2a_W54,5,"0.243951,0.175711,0.211948,0.188511,0.179878"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,WORRY2c_W54,5,"0.210177,0.170206,0.236308,0.202125,0.181184"
RACExRELIG,RACExRELIG :: White | Atheist,WORRY2c_W54,5,"0.232888,0.170385,0.210397,0.199200,0.187131"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV30d_W50,3,"0.310189,0.332785,0.357026"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV30d_W50,3,"0.308572,0.336263,0.355165"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV30d_W50,3,"0.300186,0.334881,0.364933"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV30d_W50,3,"0.300970,0.333143,0.365887"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV30f_W50,3,"0.257667,0.282992,0.459341"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV30f_W50,3,"0.258406,0.295109,0.446485"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV30f_W50,3,"0.285618,0.285618,0.428764"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV30f_W50,3,"0.253555,0.287316,0.459129"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GAP21Q34_b_W82,4,"0.306360,0.316085,0.225896,0.151659"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GAP21Q34_b_W82,4,"0.268759,0.311766,0.239039,0.180436"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GUNACCESS_W26,4,"0.295355,0.159332,0.242953,0.302360"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GUNACCESS_W26,4,"0.281659,0.164290,0.244709,0.309342"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GUNIDENTITY_W26,4,"0.331314,0.274669,0.248142,0.145875"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GUNIDENTITY_W26,4,"0.296211,0.278264,0.251391,0.174133"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GUNRESPKIDSD_W26,4,"0.435479,0.276807,0.173222,0.114492"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GUNRESPKIDSD_W26,4,"0.413194,0.273105,0.170905,0.142796"
RACExRELIG,RACExRELIG :: White | Agnostic,GUNRESPKIDSD_W26,4,"0.413120,0.254516,0.186208,0.146156"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GUNRESPKIDSD_W26,4,"0.393981,0.295078,0.178974,0.131967"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,HIRING3A_W27,4,"0.276629,0.249913,0.244124,0.229333"
RACExRELIG,RACExRELIG :: White | Nothing in particular,HIRING3A_W27,4,"0.258876,0.250911,0.243192,0.247021"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,MOVERURAL_W32,3,"0.164122,0.342059,0.493820"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,MOVERURAL_W32,3,"0.188856,0.347359,0.463785"
RACExRELIG,RACExRELIG :: White | Agnostic,MOVERURAL_W32,3,"0.235202,0.342217,0.422581"
RACExRELIG,RACExRELIG :: White | Nothing in particular,MOVERURAL_W32,3,"0.173732,0.342818,0.483451"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,SOLVPROBc_W41,4,"0.324022,0.302022,0.224444,0.149512"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,SOLVPROBc_W41,4,"0.307440,0.282123,0.233888,0.176548"
RACExRELIG,RACExRELIG :: White | Agnostic,SOLVPROBc_W41,4,"0.293028,0.262668,0.256584,0.187721"
RACExRELIG,RACExRELIG :: White | Nothing in particular,SOLVPROBc_W41,4,"0.275581,0.305040,0.250919,0.168459"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,SOLVPROBdF1_W41,4,"0.252726,0.246871,0.290886,0.209517"
RACExRELIG,RACExRELIG :: White | Nothing in particular,SOLVPROBdF1_W41,4,"0.231011,0.255706,0.301295,0.211988"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,SOLVPROBeF2_W41,4,"0.286831,0.291348,0.249203,0.172618"
RACExRELIG,RACExRELIG :: White | Nothing in particular,SOLVPROBeF2_W41,4,"0.261448,0.293954,0.263499,0.181100"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,SOLVPROBf_W41,4,"0.270490,0.268386,0.266297,0.194827"
RACExRELIG,RACExRELIG :: White | Nothing in particular,SOLVPROBf_W41,4,"0.248672,0.275255,0.273113,0.202960"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,WHYNOTBIZF2M_W36,3,"0.351302,0.302842,0.345856"
RACExRELIG,RACExRELIG :: White | Nothing in particular,WHYNOTBIZF2M_W36,3,"0.333743,0.296837,0.369420"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,WORRYB_W26,3,"0.323402,0.301444,0.375153"
RACExRELIG,RACExRELIG :: White | Nothing in particular,WORRYB_W26,3,"0.328552,0.299150,0.372298"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,WORRYC_W26,3,"0.366076,0.357596,0.276329"
RACExRELIG,RACExRELIG :: White | Nothing in particular,WORRYC_W26,3,"0.354453,0.351695,0.293852"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV26c_W50,4,"0.193787,0.248828,0.281959,0.275427"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26c_W50,4,"0.219518,0.233676,0.262729,0.284077"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV26c_W50,4,"0.236389,0.238243,0.263710,0.261658"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV26c_W50,4,"0.208907,0.248083,0.278927,0.264083"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV26c_W50,4,"0.208134,0.253027,0.275733,0.263106"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV26c_W50,4,"0.228587,0.247161,0.257007,0.267245"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV30c_W50,3,"0.301041,0.335835,0.363124"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV30c_W50,3,"0.317658,0.325191,0.357152"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV30c_W50,3,"0.312809,0.312809,0.374383"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GAYMARR2_W32,4,"0.235678,0.317139,0.254828,0.192355"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GAYMARR2_W32,4,"0.256242,0.290361,0.252270,0.201127"
RACExRELIG,RACExRELIG :: White | Agnostic,GAYMARR2_W32,4,"0.284236,0.277652,0.241228,0.196884"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOPDIRCT_W29,4,"0.225384,0.273997,0.298585,0.202033"
RACExRELIG,RACExRELIG :: White | Agnostic,GOPDIRCT_W29,4,"0.262685,0.248705,0.284030,0.204579"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,HOOD_NHISA_W29,4,"0.556849,0.260990,0.096766,0.085396"
RACExRELIG,RACExRELIG :: White | Agnostic,HOOD_NHISA_W29,4,"0.522937,0.262949,0.123242,0.090873"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,HOOD_NHISB_W29,4,"0.527252,0.245195,0.120436,0.107118"
RACExRELIG,RACExRELIG :: White | Agnostic,HOOD_NHISB_W29,4,"0.504259,0.243844,0.141126,0.110771"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,MOVEURBAN_W32,3,"0.290055,0.381270,0.328675"
RACExRELIG,RACExRELIG :: White | Agnostic,MOVEURBAN_W32,3,"0.329006,0.336808,0.334187"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,NEIGHSAMEA_W32,5,"0.147726,0.175429,0.228802,0.261300,0.186743"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,NEIGHSAMEA_W32,5,"0.169614,0.180554,0.209446,0.252640,0.187746"
RACExRELIG,RACExRELIG :: White | Agnostic,NEIGHSAMEA_W32,5,"0.204200,0.164079,0.191828,0.222524,0.217369"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,PP2_W49,4,"0.112553,0.097027,0.257637,0.532783"
RACExRELIG,RACExRELIG :: White | Agnostic,PP2_W49,4,"0.167388,0.123424,0.236055,0.473133"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,PP6a_W49,4,"0.279866,0.332349,0.232017,0.155769"
RACExRELIG,RACExRELIG :: White | Agnostic,PP6a_W49,4,"0.303393,0.301032,0.234444,0.161131"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,PQ4_F2Be_W42,4,"0.567918,0.205686,0.130742,0.095653"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,PQ4_F2Be_W42,4,"0.554083,0.197564,0.135784,0.112569"
RACExRELIG,RACExRELIG :: White | Agnostic,PQ4_F2Be_W42,4,"0.532598,0.206945,0.151404,0.109052"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,PQ4_F2Ce_W42,4,"0.650506,0.152113,0.118466,0.078915"
RACExRELIG,RACExRELIG :: White | Agnostic,PQ4_F2Ce_W42,4,"0.599389,0.167750,0.142367,0.090494"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,PQ8_F2B_W42,4,"0.237336,0.239198,0.266844,0.256622"
RACExRELIG,RACExRELIG :: White | Agnostic,PQ8_F2B_W42,4,"0.267061,0.223137,0.248928,0.260874"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,S12_W29,6,"0.331451,0.201035,0.119109,0.092763,0.124826,0.130816"
RACExRELIG,RACExRELIG :: White | Agnostic,S12_W29,6,"0.344100,0.175749,0.115259,0.090468,0.127580,0.146844"
RACExRELIG,RACExRELIG :: White | Atheist,S12_W29,6,"0.329165,0.199649,0.123965,0.094307,0.123000,0.129914"
RACExRELIG,RACExRELIG :: White | Orthodox,S12_W29,6,"0.308468,0.182761,0.120798,0.095559,0.128588,0.163826"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,TRACKCO1a_W49,5,"0.179702,0.192792,0.274013,0.197364,0.156128"
RACExRELIG,RACExRELIG :: White | Agnostic,TRACKCO1a_W49,5,"0.255502,0.172881,0.213480,0.179768,0.178369"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GUNRESPNOKIDSD_W26,4,"0.352459,0.292199,0.197712,0.157630"
RACExRELIG,RACExRELIG :: White | Agnostic,GUNRESPNOKIDSD_W26,4,"0.354084,0.265197,0.214763,0.165956"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,INEQ5_m_W54,4,"0.293882,0.215008,0.247473,0.243637"
RACExRELIG,RACExRELIG :: White | Agnostic,INEQ5_m_W54,4,"0.298327,0.216562,0.245397,0.239713"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,MOVESUBURB_W32,3,"0.348576,0.348576,0.302848"
RACExRELIG,RACExRELIG :: White | Agnostic,MOVESUBURB_W32,3,"0.338391,0.343720,0.317889"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,VALUERURAL_W32,4,"0.212180,0.234862,0.323536,0.229421"
RACExRELIG,RACExRELIG :: White | Agnostic,VALUERURAL_W32,4,"0.235384,0.233552,0.316744,0.214320"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV19_W50,4,"0.400797,0.312141,0.165777,0.121285"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV19_W50,4,"0.373443,0.329562,0.184868,0.112128"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV32e_W50,4,"0.279154,0.336724,0.222561,0.161562"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV32e_W50,4,"0.274866,0.339414,0.235105,0.150614"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV33a_W50,4,"0.409816,0.288341,0.174888,0.126955"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV33a_W50,4,"0.411285,0.293932,0.179677,0.115106"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV36b_W50,2,"0.646014,0.353986"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV36b_W50,2,"0.616936,0.383064"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV39_W50,4,"0.279606,0.258594,0.231802,0.229998"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV39_W50,4,"0.264810,0.266887,0.248766,0.219536"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV39_W50,4,"0.266516,0.266516,0.240778,0.226190"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV39_W50,4,"0.273332,0.260815,0.237475,0.228378"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9a_W50,4,"0.389724,0.267853,0.199052,0.143371"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV9a_W50,4,"0.382094,0.279546,0.209370,0.128989"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,SATLIFEa_W50,4,"0.278409,0.351942,0.208519,0.161131"
RACExRELIG,RACExRELIG :: White | Jewish,SATLIFEa_W50,4,"0.289055,0.356935,0.213136,0.140874"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,SATLIFEb_W50,4,"0.235882,0.340535,0.234046,0.189536"
